,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,38,0,0,2,0
real_AS,0,29,1,7,3
real_MR,0,5,32,2,1
real_MS,1,7,0,29,3
real_MVP,11,4,3,1,21
