indice_interno,base,clase,archivo,distribucion,representacion,numero_capas,inicializacion_onmf,error_final,forma_h_final,segundos_extraccion_deep,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_3_segundos,capa_4_rango,capa_4_error,capa_4_ortogonalidad_h,capa_4_segundos
0,SNR_-5db,N,New_N_001.wav,32-18-10-6,DeepONMF_H4,4,nndsvd,0.4643902052102249,6x212,0.04078999999910593,32,0.27966917492764587,0.2851539625148854,0.026742700021713972,18,0.3013866822147962,0.28543151651081716,0.00607160001527518,10,0.2881403279967979,0.2990517950667435,0.004256200045347214,6,0.2516836850451078,0.31472944544435777,0.0028863000916317105
1,SNR_-5db,N,New_N_002.wav,32-18-10-6,DeepONMF_H4,4,nndsvd,0.45780980960449036,6x212,0.0401136000873521,32,0.276588236604728,0.289784081659089,0.025782300042919815,18,0.28708895852822364,0.3019728723612448,0.006526099983602762,10,0.27824184078543285,0.3177243665478853,0.0037635000189766288,6,0.24579858730287216,0.32220375726598405,0.0027860000263899565
2,SNR_-5db,N,New_N_003.wav,32-18-10-6,DeepONMF_H4,4,nndsvd,0.47248864298600796,6x212,0.040038299979642034,32,0.27089292421159783,0.2935509124243556,0.026430900092236698,18,0.2979290464708273,0.30002319667098687,0.005918300012126565,10,0.29515212671196644,0.31052217807679433,0.003630800056271255,6,0.25623914442826146,0.3105365536492197,0.003184800036251545
3,SNR_-5db,N,New_N_004.wav,32-18-10-6,DeepONMF_H4,4,nndsvd,0.468316394236789,6x212,0.040315399994142354,32,0.2807702937604938,0.2937034032914794,0.025653399992734194,18,0.2966036913937207,0.301048648567009,0.006573699996806681,10,0.2923307255918626,0.3207274489630052,0.003834199975244701,6,0.2459620264298694,0.3173423403648367,0.002805400057695806
4,SNR_-5db,N,New_N_005.wav,32-18-10-6,DeepONMF_H4,4,nndsvd,0.459268189135172,6x212,0.039658900001086295,32,0.27538238852472885,0.29233132273837276,0.02608079998753965,18,0.2935166001501204,0.2965053640378003,0.005943200085312128,10,0.2918431891879234,0.3158862448441872,0.0036803000839427114,6,0.24570409511398802,0.30352069349992405,0.002784100011922419
5,SNR_-5db,N,New_N_006.wav,32-18-10-6,DeepONMF_H4,4,nndsvd,0.4635545343474826,6x212,0.039743299945257604,32,0.27228347263553765,0.2914703901480721,0.02582870004698634,18,0.2945386959770945,0.30429912782546076,0.005981400026939809,10,0.2837141670595924,0.32140494906418093,0.00416340003721416,6,0.2407501252500892,0.33681921309935076,0.0028728999895974994
6,SNR_-5db,N,New_N_007.wav,32-18-10-6,DeepONMF_H4,4,nndsvd,0.46506426523991884,6x212,0.03915849991608411,32,0.2794026847536972,0.28965287900073056,0.024620099924504757,18,0.29119877216225737,0.2913731238241784,0.006354799959808588,10,0.28861766406646533,0.3051133419027667,0.003789299982599914,6,0.24530624425530578,0.31212016842238,0.002807999961078167
7,SNR_-5db,N,New_N_008.wav,32-18-10-6,DeepONMF_H4,4,nndsvd,0.47054878524379,6x212,0.03953660000115633,32,0.27610774458711773,0.2875352090597553,0.02596960007213056,18,0.2879848019480309,0.2826971462437711,0.0059383000480011106,10,0.2923849283441015,0.31123974897040074,0.0036585000343620777,6,0.2475584885811807,0.31033933036594574,0.0029172999784350395
8,SNR_-5db,N,New_N_009.wav,32-18-10-6,DeepONMF_H4,4,nndsvd,0.4575130824729699,6x212,0.03855549998115748,32,0.27500505138040776,0.2985091357272675,0.024609899963252246,18,0.29799135496413603,0.3145687543648169,0.005998400039970875,10,0.2864299443122599,0.3188281425681449,0.004223400028422475,6,0.25337745027402814,0.3279505130137686,0.00284470000769943
9,SNR_-5db,N,New_N_010.wav,32-18-10-6,DeepONMF_H4,4,nndsvd,0.4543726355158564,6x212,0.04381990002002567,32,0.27549459298042556,0.2861240961944278,0.029510699911043048,18,0.29669310080072336,0.2948265820606998,0.006346900016069412,10,0.28073397740432715,0.3013050141222931,0.00394979992415756,6,0.25677827004614345,0.30672008038233545,0.002941400045529008
