,N,AS,MR,MS,MVP
N,94.0,0.0,0.0,1.5,4.5
AS,0.0,94.0,3.0,0.0,3.0
MR,3.0,9.5,79.5,3.5000000000000004,4.5
MS,1.0,1.5,0.5,94.0,3.0
MVP,7.000000000000001,4.5,1.0,1.5,86.0
