clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
N,39,156,4,1,0.975,0.975,0.975,0.9069767441860465,0.975,40
AS,40,152,8,0,0.96,1.0,0.95,0.8333333333333334,0.975,40
MR,34,156,4,6,0.95,0.85,0.975,0.8947368421052632,0.9125,40
MS,31,154,6,9,0.925,0.775,0.9625,0.8378378378378378,0.86875,40
MVP,31,157,3,9,0.94,0.775,0.98125,0.9117647058823529,0.878125,40
PROMEDIO_MACRO,175,775,25,25,0.95,0.875,0.96875,0.8769298926689668,0.921875,200
