clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
N,33,156,4,7,0.945,0.825,0.975,0.8918918918918919,0.8999999999999999,40
AS,31,155,5,9,0.93,0.775,0.96875,0.8611111111111112,0.871875,40
MR,29,152,8,11,0.905,0.725,0.95,0.7837837837837838,0.8374999999999999,40
MS,33,145,15,7,0.89,0.825,0.90625,0.6875,0.865625,40
MVP,34,152,8,6,0.93,0.85,0.95,0.8095238095238095,0.8999999999999999,40
PROMEDIO_MACRO,160,760,40,40,0.9200000000000002,0.8,0.95,0.8067621192621193,0.875,200
