epoca,loss_train,loss_val
1,1.5262966626568844,1.326216220855713
2,1.28028078455674,1.081924319267273
3,1.0508772793569063,0.9497247934341431
4,0.957546381573928,0.9162976741790771
5,0.9177301941733611,0.8292217254638672
6,0.8233765144097177,0.7405439615249634
7,0.7268894785328915,0.7246050834655762
8,0.6922844342495266,0.6646891832351685
9,0.6271018252560967,0.6800364851951599
10,0.6064116029362929,0.5995176434516907
11,0.5541909882112553,0.586370587348938
12,0.4970778603302805,0.6023941040039062
13,0.52239806322675,0.589902937412262
14,0.4721582628002292,0.5559607148170471
15,0.4641865413439901,0.5321083664894104
16,0.43138291451491806,0.5431487560272217
17,0.3870162052151404,0.5443306565284729
18,0.4280315515046057,0.5224032998085022
19,0.31476000049396563,0.5848526358604431
20,0.32217178425114407,0.6214611530303955
21,0.3322218215387118,0.5209470987319946
22,0.30344258062541485,0.582465410232544
23,0.29079987966504534,0.6103495955467224
24,0.3281514164256422,0.519214391708374
25,0.2703280084227261,0.5443809032440186
26,0.2432818392193631,0.5828794240951538
27,0.2364307000840965,0.5525789260864258
28,0.20606935994797632,0.5518924593925476
29,0.20480339356551044,0.564580500125885
30,0.20380987006386644,0.6092761754989624
