distribucion,numero_capas,clasificador,representacion,fold,clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
10-9,2,KNN,DeepONMF_H2,1,PROMEDIO_MACRO,157,757,43,43,0.914,0.7849999999999999,0.94625,0.8128577254601845,0.865625,200
10-9,2,KNN,DeepONMF_H2,2,PROMEDIO_MACRO,153,753,47,47,0.906,0.765,0.9412499999999999,0.8032893139040681,0.853125,200
10-9,2,KNN,DeepONMF_H2,3,PROMEDIO_MACRO,153,753,47,47,0.906,0.765,0.9412500000000001,0.7861741278483565,0.853125,200
10-9,2,KNN,DeepONMF_H2,4,PROMEDIO_MACRO,158,758,42,42,0.916,0.79,0.9475,0.8098758285515502,0.86875,200
10-9,2,KNN,DeepONMF_H2,5,PROMEDIO_MACRO,141,741,59,59,0.882,0.7050000000000001,0.9262499999999999,0.7879166666666666,0.815625,200
10-9,2,KNN,DeepONMF_W,1,PROMEDIO_MACRO,97,697,103,103,0.794,0.485,0.8712500000000001,0.5187919144265893,0.678125,200
10-9,2,KNN,DeepONMF_W,2,PROMEDIO_MACRO,96,696,104,104,0.792,0.48,0.8700000000000001,0.5089819857561794,0.675,200
10-9,2,KNN,DeepONMF_W,3,PROMEDIO_MACRO,81,681,119,119,0.762,0.40499999999999997,0.85125,0.4347000565930957,0.628125,200
10-9,2,KNN,DeepONMF_W,4,PROMEDIO_MACRO,96,696,104,104,0.792,0.48,0.8699999999999999,0.48563559738311346,0.675,200
10-9,2,KNN,DeepONMF_W,5,PROMEDIO_MACRO,106,706,94,94,0.812,0.53,0.8825000000000001,0.5421148984800765,0.70625,200
10-9,2,SVM,DeepONMF_H2,1,PROMEDIO_MACRO,176,776,24,24,0.952,0.8800000000000001,0.9700000000000001,0.8901574101574102,0.925,200
10-9,2,SVM,DeepONMF_H2,2,PROMEDIO_MACRO,176,776,24,24,0.952,0.8800000000000001,0.9700000000000001,0.881513323278029,0.925,200
10-9,2,SVM,DeepONMF_H2,3,PROMEDIO_MACRO,175,775,25,25,0.95,0.875,0.96875,0.8774219392540437,0.921875,200
10-9,2,SVM,DeepONMF_H2,4,PROMEDIO_MACRO,180,780,20,20,0.96,0.9,0.975,0.9013165026387104,0.9375,200
10-9,2,SVM,DeepONMF_H2,5,PROMEDIO_MACRO,178,778,22,22,0.9559999999999998,0.89,0.9724999999999999,0.8969479780532413,0.93125,200
10-9,2,SVM,DeepONMF_W,1,PROMEDIO_MACRO,140,740,60,60,0.8800000000000001,0.7,0.925,0.6957080561714708,0.8125,200
10-9,2,SVM,DeepONMF_W,2,PROMEDIO_MACRO,138,738,62,62,0.876,0.6900000000000001,0.9225000000000001,0.6935677395890163,0.80625,200
10-9,2,SVM,DeepONMF_W,3,PROMEDIO_MACRO,129,729,71,71,0.858,0.645,0.9112500000000001,0.6471965058750773,0.778125,200
10-9,2,SVM,DeepONMF_W,4,PROMEDIO_MACRO,127,727,73,73,0.8540000000000001,0.635,0.9087500000000001,0.620058608058608,0.771875,200
10-9,2,SVM,DeepONMF_W,5,PROMEDIO_MACRO,137,737,63,63,0.874,0.6849999999999999,0.92125,0.6773330260159528,0.803125,200
10-9,2,UjaNet,DeepONMF_H2,1,PROMEDIO_MACRO,194,794,6,6,0.9879999999999999,0.9700000000000001,0.9925,0.9707850707850708,0.98125,200
10-9,2,UjaNet,DeepONMF_H2,2,PROMEDIO_MACRO,179,779,21,21,0.958,0.8949999999999999,0.9737500000000001,0.8980573404220621,0.934375,200
10-9,2,UjaNet,DeepONMF_H2,3,PROMEDIO_MACRO,190,790,10,10,0.9800000000000001,0.95,0.9875,0.949859287054409,0.96875,200
10-9,2,UjaNet,DeepONMF_H2,4,PROMEDIO_MACRO,190,790,10,10,0.9800000000000001,0.95,0.9875,0.9516267434588478,0.96875,200
10-9,2,UjaNet,DeepONMF_H2,5,PROMEDIO_MACRO,189,789,11,11,0.978,0.9450000000000001,0.9862500000000001,0.946208871790267,0.965625,200
10-9,2,UjaNet,DeepONMF_W,1,PROMEDIO_MACRO,164,764,36,36,0.9280000000000002,0.82,0.9549999999999998,0.8226744770657218,0.8875,200
10-9,2,UjaNet,DeepONMF_W,2,PROMEDIO_MACRO,165,765,35,35,0.9299999999999999,0.825,0.95625,0.8347892087943436,0.890625,200
10-9,2,UjaNet,DeepONMF_W,3,PROMEDIO_MACRO,164,764,36,36,0.9279999999999999,0.8200000000000001,0.9550000000000001,0.8323115130847357,0.8875,200
10-9,2,UjaNet,DeepONMF_W,4,PROMEDIO_MACRO,162,762,38,38,0.924,0.8099999999999999,0.9525,0.8224383912126744,0.88125,200
10-9,2,UjaNet,DeepONMF_W,5,PROMEDIO_MACRO,164,764,36,36,0.9280000000000002,0.82,0.9550000000000001,0.8290573995965523,0.8875,200
