distribucion,numero_capas,clasificador,representacion,fold,clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
11-9-7-5-3,5,KNN,DeepONMF_H5,1,PROMEDIO_MACRO,166,766,34,34,0.932,0.8300000000000001,0.9574999999999999,0.8528995066495065,0.89375,200
11-9-7-5-3,5,KNN,DeepONMF_H5,2,PROMEDIO_MACRO,169,769,31,31,0.938,0.845,0.9612499999999999,0.8666075499002328,0.903125,200
11-9-7-5-3,5,KNN,DeepONMF_H5,3,PROMEDIO_MACRO,167,767,33,33,0.9339999999999999,0.835,0.95875,0.8456940956940958,0.896875,200
11-9-7-5-3,5,KNN,DeepONMF_H5,4,PROMEDIO_MACRO,155,755,45,45,0.9099999999999999,0.7750000000000001,0.94375,0.8009649122807018,0.859375,200
11-9-7-5-3,5,KNN,DeepONMF_H5,5,PROMEDIO_MACRO,163,763,37,37,0.9259999999999999,0.8150000000000001,0.95375,0.8558483801891509,0.884375,200
11-9-7-5-3,5,KNN,DeepONMF_W,1,PROMEDIO_MACRO,135,735,65,65,0.8699999999999999,0.675,0.91875,0.7058325046487186,0.796875,200
11-9-7-5-3,5,KNN,DeepONMF_W,2,PROMEDIO_MACRO,135,735,65,65,0.8700000000000001,0.675,0.91875,0.7193134293705364,0.796875,200
11-9-7-5-3,5,KNN,DeepONMF_W,3,PROMEDIO_MACRO,139,739,61,61,0.8780000000000001,0.6950000000000001,0.9237500000000001,0.7177406134320465,0.809375,200
11-9-7-5-3,5,KNN,DeepONMF_W,4,PROMEDIO_MACRO,134,734,66,66,0.868,0.6699999999999999,0.9175000000000001,0.6782051282051282,0.79375,200
11-9-7-5-3,5,KNN,DeepONMF_W,5,PROMEDIO_MACRO,136,736,64,64,0.8720000000000001,0.6799999999999999,0.9199999999999999,0.7060292580982237,0.8,200
11-9-7-5-3,5,SVM,DeepONMF_H5,1,PROMEDIO_MACRO,182,782,18,18,0.9640000000000001,0.9099999999999999,0.9775,0.91278184660156,0.94375,200
11-9-7-5-3,5,SVM,DeepONMF_H5,2,PROMEDIO_MACRO,176,776,24,24,0.952,0.8800000000000001,0.97,0.8816826804631683,0.925,200
11-9-7-5-3,5,SVM,DeepONMF_H5,3,PROMEDIO_MACRO,175,775,25,25,0.95,0.875,0.96875,0.8748808297645507,0.921875,200
11-9-7-5-3,5,SVM,DeepONMF_H5,4,PROMEDIO_MACRO,178,778,22,22,0.9559999999999998,0.89,0.9725000000000001,0.8900098147466569,0.93125,200
11-9-7-5-3,5,SVM,DeepONMF_H5,5,PROMEDIO_MACRO,183,783,17,17,0.966,0.915,0.97875,0.9170276019699013,0.946875,200
11-9-7-5-3,5,SVM,DeepONMF_W,1,PROMEDIO_MACRO,160,760,40,40,0.9199999999999999,0.8,0.9500000000000002,0.8261967501097937,0.875,200
11-9-7-5-3,5,SVM,DeepONMF_W,2,PROMEDIO_MACRO,154,754,46,46,0.908,0.7699999999999999,0.9425000000000001,0.8050251892357156,0.85625,200
11-9-7-5-3,5,SVM,DeepONMF_W,3,PROMEDIO_MACRO,147,747,53,53,0.8939999999999999,0.735,0.9337500000000001,0.7539612169025884,0.834375,200
11-9-7-5-3,5,SVM,DeepONMF_W,4,PROMEDIO_MACRO,149,749,51,51,0.898,0.745,0.9362499999999999,0.746985970004838,0.840625,200
11-9-7-5-3,5,SVM,DeepONMF_W,5,PROMEDIO_MACRO,146,746,54,54,0.892,0.73,0.9324999999999999,0.7326129994036972,0.83125,200
11-9-7-5-3,5,UjaNet,DeepONMF_H5,1,PROMEDIO_MACRO,191,791,9,9,0.982,0.9550000000000001,0.9887500000000001,0.9552043506921555,0.971875,200
11-9-7-5-3,5,UjaNet,DeepONMF_H5,2,PROMEDIO_MACRO,180,780,20,20,0.9599999999999997,0.9,0.975,0.9067921742340346,0.9375,200
11-9-7-5-3,5,UjaNet,DeepONMF_H5,3,PROMEDIO_MACRO,183,783,17,17,0.966,0.915,0.97875,0.9161904761904761,0.946875,200
11-9-7-5-3,5,UjaNet,DeepONMF_H5,4,PROMEDIO_MACRO,188,788,12,12,0.976,0.9399999999999998,0.985,0.9409581881533102,0.9625,200
11-9-7-5-3,5,UjaNet,DeepONMF_H5,5,PROMEDIO_MACRO,190,790,10,10,0.9800000000000001,0.95,0.9875,0.952251461988304,0.96875,200
11-9-7-5-3,5,UjaNet,DeepONMF_W,1,PROMEDIO_MACRO,172,772,28,28,0.944,0.86,0.9650000000000001,0.8723810051736882,0.9125,200
11-9-7-5-3,5,UjaNet,DeepONMF_W,2,PROMEDIO_MACRO,176,776,24,24,0.952,0.8800000000000001,0.97,0.8808754420382329,0.925,200
11-9-7-5-3,5,UjaNet,DeepONMF_W,3,PROMEDIO_MACRO,169,769,31,31,0.938,0.8450000000000001,0.96125,0.8560877619701148,0.903125,200
11-9-7-5-3,5,UjaNet,DeepONMF_W,4,PROMEDIO_MACRO,172,772,28,28,0.944,0.86,0.9650000000000001,0.8691363800559602,0.9125,200
11-9-7-5-3,5,UjaNet,DeepONMF_W,5,PROMEDIO_MACRO,170,770,30,30,0.9400000000000001,0.85,0.9625,0.855207639590548,0.90625,200
