,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,35,2,0,0,3
real_AS,0,32,2,4,2
real_MR,1,10,25,3,1
real_MS,3,15,3,14,5
real_MVP,10,3,4,3,20
