,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,34,1,0,1,4
real_AS,0,30,2,7,1
real_MR,0,11,25,4,0
real_MS,6,11,0,17,6
real_MVP,11,6,3,2,18
