indice_interno,clase,archivo,distribucion,numero_capas,error_final,forma_w_final,forma_h_final,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_3_segundos,capa_4_rango,capa_4_error,capa_4_ortogonalidad_h,capa_4_segundos
0,N,New_N_001.wav,8-5-4-3,4,0.2825253831474796,126x3,3x212,8,0.06867954119532307,0.3863470081962324,0.01358769999933429,5,0.25150619138857083,0.29255521936696666,0.004129900014959276,4,0.2803564582745082,0.26699758157837344,0.004102000006241724,3,0.3803063825370425,0.2941731611897531,0.005573200003709644
1,N,New_N_002.wav,8-5-4-3,4,0.28254360657803257,126x3,3x212,8,0.07401385154221703,0.4108736923352186,0.01523230000748299,5,0.285707292762577,0.2876077090485837,0.007099399983417243,4,0.31777625889260847,0.2608540783502626,0.005721699999412522,3,0.3455276420647482,0.24290673355727152,0.006143800012068823
2,N,New_N_003.wav,8-5-4-3,4,0.37624361936642425,126x3,3x212,8,0.07508238353131656,0.3363582245614244,0.016919000016059726,5,0.20168337980358828,0.19303677233549257,0.004216200002701953,4,0.2524952268449448,0.1880445401022438,0.003579799988074228,3,0.30709503130258836,0.20027358835107725,0.004282000008970499
3,N,New_N_004.wav,8-5-4-3,4,0.3338480203036433,126x3,3x212,8,0.07777836037730713,0.314151269102415,0.009490799973718822,5,0.16846404221197242,0.17744720256138954,0.005127199983689934,4,0.21230028475322107,0.10256745194163037,0.006393899995600805,3,0.4703599744099832,0.13654458354639745,0.006008399999700487
4,N,New_N_005.wav,8-5-4-3,4,0.38419784769274445,126x3,3x212,8,0.07356357960891889,0.315513658449778,0.014426100009586662,5,0.32435223482916653,0.19654038513586022,0.007886999985203147,4,0.283026626456461,0.15381851718747513,0.007154999999329448,3,0.3922024486229763,0.13247642198692952,0.0070887000183574855
5,N,New_N_006.wav,8-5-4-3,4,0.3627686250385779,126x3,3x212,8,0.07235180223792954,0.344309505643451,0.013681000011274591,5,0.3046420450214845,0.10667931294480393,0.005836900003487244,4,0.3720934655770104,0.09602933480730573,0.006580300017958507,3,0.4780729509129783,0.12624714475666785,0.006089899979997426
6,N,New_N_007.wav,8-5-4-3,4,0.2791715567515385,126x3,3x212,8,0.07203602748275152,0.3839277982351273,0.014232200017431751,5,0.2361501359124847,0.23188059252697357,0.005912799999350682,4,0.30341815577940323,0.2165716038246173,0.006003299989970401,3,0.36389126229526547,0.19914883243104606,0.005943099997239187
7,N,New_N_008.wav,8-5-4-3,4,0.33298646332093396,126x3,3x212,8,0.07689901966235164,0.37838661180896854,0.014023900002939627,5,0.2781915937440247,0.21949952972496015,0.005829899979289621,4,0.2643450070909525,0.15726767883793216,0.006380900013027713,3,0.30726722485821273,0.15345369934699715,0.006724000006215647
8,N,New_N_009.wav,8-5-4-3,4,0.3571689036969696,126x3,3x212,8,0.05857368616413055,0.33673683401516297,0.01433910001651384,5,0.2990714960732279,0.2063020437460576,0.007705500000156462,4,0.3100863293159757,0.23877682762471772,0.005984900024486706,3,0.43655368322016436,0.28450700762877523,0.005914999986998737
9,N,New_N_010.wav,8-5-4-3,4,0.3563538396538547,126x3,3x212,8,0.06651334059609108,0.365414107072143,0.0118083999841474,5,0.2708194271050712,0.24986651201612825,0.006782199983717874,4,0.2829899467995563,0.2337059822361649,0.004276199993910268,3,0.3811820620535255,0.221645700154227,0.0035729000228457153
10,N,New_N_011.wav,8-5-4-3,4,0.3291570899034716,126x3,3x212,8,0.07314317727331264,0.39400551779578386,0.016246499988483265,5,0.22826527664425672,0.2952601254851344,0.003935899992939085,4,0.19117756119555276,0.23759488326106662,0.004453100002137944,3,0.4041533588297471,0.2289418361590618,0.0035322999756317586
11,N,New_N_012.wav,8-5-4-3,4,0.3773788085414908,126x3,3x212,8,0.08524725295789727,0.30724816373407765,0.014252300024963915,5,0.2731383159698492,0.13531613449990382,0.003931000013835728,4,0.25191374618124485,0.11949420302749285,0.0037383000017143786,3,0.32328557803916375,0.11812377694791544,0.005296999996062368
12,N,New_N_013.wav,8-5-4-3,4,0.3685382428092847,126x3,3x212,8,0.07385759029007441,0.35227016286665247,0.013349100016057491,5,0.20977765248166658,0.24651764720220087,0.003950900019844994,4,0.3779454189272826,0.2054630663267295,0.003562099998816848,3,0.3095812113382659,0.15243167035760039,0.00390839998726733
13,N,New_N_014.wav,8-5-4-3,4,0.3014442072056428,126x3,3x212,8,0.06939474926416768,0.41290310711869554,0.00931769999442622,5,0.18747606435364314,0.2846288258305432,0.0039471999916713685,4,0.2758436877753514,0.26113889602493273,0.0045094000233802944,3,0.3338976194166817,0.25900461872289904,0.006509400001959875
14,N,New_N_015.wav,8-5-4-3,4,0.3564708444550484,126x3,3x212,8,0.07823118862404758,0.3745471692076339,0.016389900003559887,5,0.2218239894350668,0.20208622350785804,0.007723399990936741,4,0.31567875858887295,0.2366074807676498,0.006934100005310029,3,0.3329367412022205,0.23075254245744167,0.006720900011714548
15,N,New_N_016.wav,8-5-4-3,4,0.4579334371715673,126x3,3x212,8,0.08068939763406494,0.30199053001986326,0.014438700018217787,5,0.2521756292603534,0.12318999501449679,0.006362599990097806,4,0.29767085544795524,0.10624478938739183,0.005998700013151392,3,0.3748767352828073,0.07998663497831902,0.006086299981689081
16,N,New_N_017.wav,8-5-4-3,4,0.311188136304911,126x3,3x212,8,0.06430447093230034,0.3510989607228327,0.013374000001931563,5,0.20962135812915283,0.2626493397127637,0.003934100008336827,4,0.21456084380963597,0.22379308181208427,0.004925599991111085,3,0.2504310937564604,0.20533627517645045,0.004748300008941442
17,N,New_N_018.wav,8-5-4-3,4,0.3738183898090215,126x3,3x212,8,0.0735585062149252,0.35910326507277507,0.011306100001093,5,0.2561060084247406,0.2834226097656113,0.009391100000357255,4,0.31596481221032924,0.19891865908172834,0.007364099990809336,3,0.34113983196091563,0.16813917245252766,0.007489700015867129
18,N,New_N_019.wav,8-5-4-3,4,0.34642135406539465,126x3,3x212,8,0.07611953535718004,0.31032694093241936,0.016898800007766113,5,0.21408538402542887,0.2031073307638974,0.004634200013242662,4,0.25090812003970453,0.19950800002180225,0.005058599985204637,3,0.2956122469367337,0.12282016188007244,0.007547000015620142
19,N,New_N_020.wav,8-5-4-3,4,0.32671930173149494,126x3,3x212,8,0.09372601429981323,0.36079616282781685,0.014673400000901893,5,0.17328640752419638,0.26054059794553885,0.007000900019193068,4,0.21015589939352258,0.19162420745249334,0.007735199993476272,3,0.28489423623045423,0.1455410197545983,0.00737390000722371
20,N,New_N_021.wav,8-5-4-3,4,0.34780638242737727,126x3,3x212,8,0.07641270663215678,0.3445414883911729,0.013491099991369992,5,0.2098917892388354,0.20257489506535106,0.006912399985594675,4,0.2629541040884189,0.2031594671447017,0.007716799998888746,3,0.39473841388208214,0.1945147797070692,0.007512199983466417
21,N,New_N_022.wav,8-5-4-3,4,0.3964426465194079,126x3,3x212,8,0.07888870201541762,0.4008303328631301,0.014245800004573539,5,0.15408825440414026,0.16155016695762772,0.0048513000074308366,4,0.2773691575065765,0.15583985354104138,0.006482199998572469,3,0.2986777535615609,0.13777531334986684,0.006749699998181313
