indice_interno,base,clase,archivo,distribucion,representacion,numero_capas,inicializacion_onmf,error_final,forma_h_final,segundos_extraccion_deep,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos
0,SNR_0db,N,New_N_001.wav,10-8,DeepONMF_H2,2,nndsvd,0.31667709277882117,8x212,0.019141500000841916,10,0.29454621741586984,0.3266234007341853,0.015116999973542988,8,0.11066902087579093,0.3292496911133605,0.0030785000417381525
1,SNR_0db,N,New_N_002.wav,10-8,DeepONMF_H2,2,nndsvd,0.3131518355398204,8x212,0.017522200010716915,10,0.2903974977180382,0.3422017142050626,0.013707000063732266,8,0.10766141433932407,0.34912218029684033,0.003106999909505248
2,SNR_0db,N,New_N_003.wav,10-8,DeepONMF_H2,2,nndsvd,0.31752061672109666,8x212,0.01838260004296899,10,0.2951528229604197,0.3380294508260101,0.014446299988776445,8,0.10428592334342078,0.3441642211811856,0.003248399938456714
3,SNR_0db,N,New_N_004.wav,10-8,DeepONMF_H2,2,nndsvd,0.319960231341541,8x212,0.018619799986481667,10,0.2973401539371981,0.3521886672993859,0.013990400009788573,8,0.1084265588648683,0.34301676155258026,0.0037808000342920423
4,SNR_0db,N,New_N_005.wav,10-8,DeepONMF_H2,2,nndsvd,0.3149601922435702,8x212,0.018415799946524203,10,0.2925738680362162,0.3307807099913524,0.014549499959684908,8,0.10757381816806419,0.33554459425951405,0.0031524000223726034
5,SNR_0db,N,New_N_006.wav,10-8,DeepONMF_H2,2,nndsvd,0.3177621951133035,8x212,0.01842089998535812,10,0.29585904812058395,0.34956452760738377,0.014240900054574013,8,0.10593197995353928,0.3574163098877235,0.003208999987691641
6,SNR_0db,N,New_N_007.wav,10-8,DeepONMF_H2,2,nndsvd,0.3190465995381189,8x212,0.019187199999578297,10,0.29576774869281985,0.32793317949704337,0.01384709996636957,8,0.11142084554536782,0.3287150427728878,0.004421300021931529
7,SNR_0db,N,New_N_008.wav,10-8,DeepONMF_H2,2,nndsvd,0.31482563014406995,8x212,0.018198000034317374,10,0.2920626167922235,0.3422298719953145,0.014163599931634963,8,0.11044474992978819,0.3392688300265555,0.0031566000543534756
8,SNR_0db,N,New_N_009.wav,10-8,DeepONMF_H2,2,nndsvd,0.3155380803232953,8x212,0.018089300021529198,10,0.29295631065530897,0.3517807099227758,0.014233399997465312,8,0.10715110179220638,0.3472839938702717,0.002953200018964708
9,SNR_0db,N,New_N_010.wav,10-8,DeepONMF_H2,2,nndsvd,0.31631453247910324,8x212,0.01803999999538064,10,0.29291418187711904,0.35179666026184286,0.014303899952210486,8,0.10796140289214826,0.3551767128933316,0.0029328999808058143
10,SNR_0db,N,New_N_011.wav,10-8,DeepONMF_H2,2,nndsvd,0.31796394965517155,8x212,0.01825459999963641,10,0.2947484952185817,0.3354316133040034,0.014463800005614758,8,0.11137549189972122,0.3415566919560909,0.003088700002990663
11,SNR_0db,N,New_N_012.wav,10-8,DeepONMF_H2,2,nndsvd,0.31855586954557563,8x212,0.017940899939276278,10,0.29559343963813417,0.33233494585867646,0.014229999971576035,8,0.10849485525483654,0.33602810151171897,0.0029051000019535422
12,SNR_0db,N,New_N_013.wav,10-8,DeepONMF_H2,2,nndsvd,0.31676173389822515,8x212,0.019828699994832277,10,0.2938839767565526,0.34245935047806253,0.014671999961137772,8,0.10913583291500727,0.34411504671240245,0.0037942000199109316
13,SNR_0db,N,New_N_014.wav,10-8,DeepONMF_H2,2,nndsvd,0.3139172244735678,8x212,0.018898200010880828,10,0.29201955863598084,0.34165050239208516,0.015054300078190863,8,0.1059790078443415,0.3329932518369896,0.0029619999695569277
14,SNR_0db,N,New_N_015.wav,10-8,DeepONMF_H2,2,nndsvd,0.32365069694154847,8x212,0.01896020001731813,10,0.30077537561623124,0.33815111606836284,0.014171299990266562,8,0.10980961169495167,0.33679556610090516,0.003940200083889067
15,SNR_0db,N,New_N_016.wav,10-8,DeepONMF_H2,2,nndsvd,0.3208709256039585,8x212,0.017892899923026562,10,0.2982350878865773,0.32607446863225314,0.013665799982845783,8,0.10585919814223359,0.3273971761235023,0.0034343000734224916
16,SNR_0db,N,New_N_017.wav,10-8,DeepONMF_H2,2,nndsvd,0.32344994543121036,8x212,0.018427500035613775,10,0.30077747114465975,0.33776557251255274,0.014387000002898276,8,0.11277382873182588,0.3519092853386538,0.0032828999683260918
17,SNR_0db,N,New_N_018.wav,10-8,DeepONMF_H2,2,nndsvd,0.3201043058161646,8x212,0.018496799981221557,10,0.29660493803261434,0.3262468268341083,0.014643500093370676,8,0.11171346625400519,0.3364258800529571,0.0030149000231176615
18,SNR_0db,N,New_N_019.wav,10-8,DeepONMF_H2,2,nndsvd,0.3180084630481742,8x212,0.017815699917264283,10,0.2954508839456672,0.3374072117960319,0.01407819997984916,8,0.10321816274590793,0.33380945537127327,0.00292630004696548
19,SNR_0db,N,New_N_020.wav,10-8,DeepONMF_H2,2,nndsvd,0.31869060512041175,8x212,0.018212499911896884,10,0.29499051902181594,0.3224523854708999,0.014462999999523163,8,0.1109279201770445,0.32640746431622514,0.002901799976825714
20,SNR_0db,N,New_N_021.wav,10-8,DeepONMF_H2,2,nndsvd,0.31431608834489133,8x212,0.0181555999442935,10,0.2919475731247876,0.33546255325523794,0.014003100106492639,8,0.10808922904874022,0.3402933369143001,0.0032863999949768186
21,SNR_0db,N,New_N_022.wav,10-8,DeepONMF_H2,2,nndsvd,0.32062058893631956,8x212,0.019478000001981854,10,0.29736030356614573,0.3342301274303092,0.014628800097852945,8,0.11239781511125416,0.32988857580710934,0.0040336999809369445
22,SNR_0db,N,New_N_023.wav,10-8,DeepONMF_H2,2,nndsvd,0.31451380653259964,8x212,0.019678400014527142,10,0.29020349424992353,0.33965472195850444,0.015488300006836653,8,0.10907511094584979,0.3435236179590438,0.003311599954031408
23,SNR_0db,N,New_N_024.wav,10-8,DeepONMF_H2,2,nndsvd,0.3198166082684396,8x212,0.019007100025191903,10,0.29726150111106203,0.3304783325534626,0.013874599942937493,8,0.10651603210177298,0.32764009480128625,0.004266300005838275
24,SNR_0db,N,New_N_025.wav,10-8,DeepONMF_H2,2,nndsvd,0.3213854280079841,8x212,0.017513099941425025,10,0.29756704727900546,0.33958773296822736,0.013460900052450597,8,0.11009641883425396,0.3372200244349463,0.003334800014272332
25,SNR_0db,N,New_N_026.wav,10-8,DeepONMF_H2,2,nndsvd,0.3182201849688178,8x212,0.018136900034733117,10,0.29555398070563604,0.3441545495241476,0.014283900032751262,8,0.10836674007423562,0.34321399977812145,0.0030323000391945243
26,SNR_0db,N,New_N_027.wav,10-8,DeepONMF_H2,2,nndsvd,0.31485732137587125,8x212,0.017736000008881092,10,0.29302173456298536,0.33151285388547164,0.014019700000062585,8,0.10652691805180967,0.3421437565160878,0.002891700016334653
27,SNR_0db,N,New_N_028.wav,10-8,DeepONMF_H2,2,nndsvd,0.3183999655272952,8x212,0.01785770000424236,10,0.29523515132663236,0.3450843916251648,0.014299200032837689,8,0.10771005021673379,0.34687535296874145,0.002867399947717786
28,SNR_0db,N,New_N_029.wav,10-8,DeepONMF_H2,2,nndsvd,0.32354079478778475,8x212,0.0180580000160262,10,0.3014290816259245,0.32917274497120386,0.014181700069457293,8,0.10902592781207254,0.33426315741942997,0.00320309994276613
29,SNR_0db,N,New_N_030.wav,10-8,DeepONMF_H2,2,nndsvd,0.31508457058259565,8x212,0.018529199995100498,10,0.2930352007900767,0.34693086595448464,0.014107499970123172,8,0.10792732250724975,0.3576008452852407,0.003754899953491986
30,SNR_0db,N,New_N_031.wav,10-8,DeepONMF_H2,2,nndsvd,0.31851629572986945,8x212,0.02047430002130568,10,0.2958205090251806,0.33074103866632953,0.015511700068600476,8,0.10915854932639552,0.33488971630481207,0.004095299984328449
31,SNR_0db,N,New_N_032.wav,10-8,DeepONMF_H2,2,nndsvd,0.3167719843212972,8x212,0.018772699986584485,10,0.29445173805038427,0.334957224109138,0.014342400012537837,8,0.10485604391117205,0.335515792883293,0.0034048999659717083
32,SNR_0db,N,New_N_033.wav,10-8,DeepONMF_H2,2,nndsvd,0.31988809790833383,8x212,0.01834079995751381,10,0.29628008689314966,0.33033016204884036,0.013999799964949489,8,0.1102829354069942,0.33574444277400856,0.0032374999718740582
33,SNR_0db,N,New_N_034.wav,10-8,DeepONMF_H2,2,nndsvd,0.31686940312005357,8x212,0.01772589993197471,10,0.29474481529692825,0.33462552528276535,0.013711599982343614,8,0.10637931289235038,0.3334657847666747,0.0031481999903917313
34,SNR_0db,N,New_N_035.wav,10-8,DeepONMF_H2,2,nndsvd,0.31706928785519994,8x212,0.01802079996559769,10,0.2949587503985572,0.3364239369247594,0.013670600019395351,8,0.10600624503096033,0.330251468035534,0.00349649996496737
35,SNR_0db,N,New_N_036.wav,10-8,DeepONMF_H2,2,nndsvd,0.3171703517745367,8x212,0.017821699962951243,10,0.29489455917913204,0.33208932304166605,0.01378200005274266,8,0.10689376882424606,0.3273274641712384,0.0031783999875187874
36,SNR_0db,N,New_N_037.wav,10-8,DeepONMF_H2,2,nndsvd,0.24242613180876926,8x212,0.017944300081580877,10,0.21649988886417032,0.3132208532084046,0.01425300003029406,8,0.08214435203662615,0.30894188166027625,0.0029474999755620956
37,SNR_0db,N,New_N_038.wav,10-8,DeepONMF_H2,2,nndsvd,0.31615045246911705,8x212,0.0183614999987185,10,0.29323823906047153,0.3188813389820864,0.014406099915504456,8,0.10316647341306578,0.30761514335903445,0.0032320000464096665
38,SNR_0db,N,New_N_039.wav,10-8,DeepONMF_H2,2,nndsvd,0.3220404539705468,8x212,0.019641199964098632,10,0.29912996780568624,0.32554959021277996,0.015517799998633564,8,0.10935336176445429,0.314976109488811,0.0032331999391317368
39,SNR_0db,N,New_N_040.wav,10-8,DeepONMF_H2,2,nndsvd,0.3174379634077722,8x212,0.020217600045725703,10,0.29520568529726315,0.3139771682830548,0.015579700004309416,8,0.10268639940975074,0.3103542037201544,0.0035284999758005142
40,SNR_0db,N,New_N_041.wav,10-8,DeepONMF_H2,2,nndsvd,0.31466449528836743,8x212,0.02228789997752756,10,0.29208791700761255,0.346387489824895,0.01625460002105683,8,0.10453868977499581,0.3535439443171146,0.004993999958969653
41,SNR_0db,N,New_N_042.wav,10-8,DeepONMF_H2,2,nndsvd,0.3205038847376108,8x212,0.021384199964813888,10,0.2977872131112144,0.30636035174869736,0.01633470004890114,8,0.10589082742467931,0.30889802245879533,0.004190800013020635
42,SNR_0db,N,New_N_043.wav,10-8,DeepONMF_H2,2,nndsvd,0.3134121279178721,8x212,0.01969980006106198,10,0.28846698944325844,0.3362921631972928,0.015553100034594536,8,0.10658749240266475,0.3574826678143461,0.0033334000036120415
43,SNR_0db,N,New_N_044.wav,10-8,DeepONMF_H2,2,nndsvd,0.3147461107610188,8x212,0.020780199905857444,10,0.2917852877252057,0.3446629424245483,0.016556399990804493,8,0.10295484538786451,0.3486428209821407,0.00337680010125041
44,SNR_0db,N,New_N_045.wav,10-8,DeepONMF_H2,2,nndsvd,0.31431722818020785,8x212,0.02193809999153018,10,0.2912041335577794,0.34142386806688835,0.016490799956955016,8,0.10206446656109949,0.35608279323478226,0.0044917999766767025
45,SNR_0db,N,New_N_046.wav,10-8,DeepONMF_H2,2,nndsvd,0.30910025702028143,8x212,0.021269400021992624,10,0.2866219781812214,0.3397495417147696,0.016608200035989285,8,0.10152803205580549,0.352305638438058,0.003736900049261749
46,SNR_0db,N,New_N_047.wav,10-8,DeepONMF_H2,2,nndsvd,0.3105250506297943,8x212,0.019979000091552734,10,0.28771232259837604,0.341608583607577,0.015621699974872172,8,0.10101801324269515,0.35491914281796316,0.0034214999759569764
47,SNR_0db,N,New_N_048.wav,10-8,DeepONMF_H2,2,nndsvd,0.3109650999822694,8x212,0.020036399946548045,10,0.28800940167306716,0.3399138235643467,0.01603250007610768,8,0.1034614243362038,0.3538486394776084,0.003123899921774864
48,SNR_0db,N,New_N_049.wav,10-8,DeepONMF_H2,2,nndsvd,0.31571404567682415,8x212,0.02001489989925176,10,0.29284034703958833,0.344444211144063,0.01535250002052635,8,0.1064437774498757,0.36235603455360277,0.003735699923709035
49,SNR_0db,N,New_N_050.wav,10-8,DeepONMF_H2,2,nndsvd,0.3140844359088983,8x212,0.019313200027681887,10,0.2918593992316003,0.3280555926723306,0.01499229995533824,8,0.10224729078211157,0.3401244942587696,0.003436399972997606
50,SNR_0db,N,New_N_051.wav,10-8,DeepONMF_H2,2,nndsvd,0.3099244081823977,8x212,0.01909800001885742,10,0.28697603237793384,0.3317737750869927,0.015214400016702712,8,0.10126369781724817,0.34264637638467527,0.0031925999792292714
51,SNR_0db,N,New_N_052.wav,10-8,DeepONMF_H2,2,nndsvd,0.3147958141975739,8x212,0.01989769993815571,10,0.29190535221450065,0.3435671571371452,0.015934000024572015,8,0.10484178734898168,0.357878831197798,0.0032220000866800547
52,SNR_0db,N,New_N_053.wav,10-8,DeepONMF_H2,2,nndsvd,0.31730739511972994,8x212,0.018601099960505962,10,0.294515591656242,0.3226032469999094,0.014664800022728741,8,0.10288277727877633,0.3421488236558052,0.0031210000161081553
53,SNR_0db,N,New_N_054.wav,10-8,DeepONMF_H2,2,nndsvd,0.3139460502810006,8x212,0.01804019999690354,10,0.29089815407469966,0.32802599184861214,0.01428839995060116,8,0.1042320474985674,0.33657051419635087,0.0029305999632924795
54,SNR_0db,N,New_N_055.wav,10-8,DeepONMF_H2,2,nndsvd,0.31667026686554633,8x212,0.018995999940671027,10,0.29325170885321256,0.3289081278745245,0.014569199993275106,8,0.10320840535967146,0.3348145964726787,0.003498799982480705
55,SNR_0db,N,New_N_056.wav,10-8,DeepONMF_H2,2,nndsvd,0.31262166941389224,8x212,0.01912620000075549,10,0.289081269646636,0.3200283766286408,0.014918699976988137,8,0.10633291132212762,0.33591180333726367,0.003278000047430396
56,SNR_0db,N,New_N_057.wav,10-8,DeepONMF_H2,2,nndsvd,0.30988176444276266,8x212,0.01808599999640137,10,0.28667628854858423,0.339836187180859,0.014055000036023557,8,0.10347564226319243,0.34252258903784794,0.003226500004529953
57,SNR_0db,N,New_N_058.wav,10-8,DeepONMF_H2,2,nndsvd,0.3123319018387249,8x212,0.01764610002283007,10,0.29005547007451493,0.3242684983919053,0.013753700070083141,8,0.103545077386524,0.3459060724071455,0.0030626000370830297
58,SNR_0db,N,New_N_059.wav,10-8,DeepONMF_H2,2,nndsvd,0.3144289722189624,8x212,0.01738919992931187,10,0.29063923976362827,0.3373406887906749,0.013632899965159595,8,0.10738811399950252,0.3533444806201012,0.0030162999173626304
59,SNR_0db,N,New_N_060.wav,10-8,DeepONMF_H2,2,nndsvd,0.31131225548821956,8x212,0.01756429998204112,10,0.28932511202355743,0.32775638236483606,0.013949699932709336,8,0.10331534165902181,0.33923297388806944,0.002913600066676736
