,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,37,0,0,2,1
real_AS,0,29,5,5,1
real_MR,0,2,35,3,0
real_MS,0,9,2,27,2
real_MVP,12,9,3,2,14
