,N,AS,MR,MS,MVP
N,99.0,0.0,0.0,1.0,0.0
AS,0.0,96.5,3.5000000000000004,0.0,0.0
MR,0.5,3.5000000000000004,93.5,0.0,2.5
MS,0.0,0.0,0.5,97.0,2.5
MVP,0.5,2.0,3.0,1.5,93.0
