,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,35,1,0,2,2
real_AS,0,27,3,9,1
real_MR,0,13,15,8,4
real_MS,9,13,2,14,2
real_MVP,15,8,1,3,13
