indice_interno,base,clase,archivo,distribucion,representacion,numero_capas,inicializacion_onmf,error_final,forma_h_final,segundos_extraccion_deep,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_3_segundos
0,original,N,New_N_001.wav,32-18-10,DeepONMF_H3,3,nndsvd,0.1845724298447078,10x212,0.05817370000295341,32,0.07929347998837397,0.18611401390629442,0.04094889992848039,18,0.055864098885536013,0.16019206720924842,0.009771000011824071,10,0.05726442023448306,0.2078413562008674,0.0061799000250175595
1,original,N,New_N_002.wav,32-18-10,DeepONMF_H3,3,nndsvd,0.18284958198971832,10x212,0.059033800032921135,32,0.07026255061705723,0.1835392468222441,0.04244530003052205,18,0.05630029201339047,0.15717194757224567,0.009463499998673797,10,0.05922603828449247,0.16502341807431864,0.0060458999359980226
2,original,N,New_N_003.wav,32-18-10,DeepONMF_H3,3,nndsvd,0.1836183125910515,10x212,0.060668200021609664,32,0.07516511926514476,0.14249693196497967,0.04370609996840358,18,0.05590951836085027,0.14283827300511348,0.009484900045208633,10,0.059260797824470024,0.1926289277758046,0.0062006000662222505
3,original,N,New_N_004.wav,32-18-10,DeepONMF_H3,3,nndsvd,0.1849691016808202,10x212,0.05819350003730506,32,0.07496416492891794,0.16616513792103157,0.041557000018656254,18,0.05631320466567838,0.13643988050983263,0.009186999988742173,10,0.06007607565604177,0.1801763211932248,0.00628929992672056
4,original,N,New_N_005.wav,32-18-10,DeepONMF_H3,3,nndsvd,0.18365739537421744,10x212,0.06298009993042797,32,0.07419141360985647,0.16014926946507496,0.04595970001537353,18,0.05601384572618869,0.17096654220998939,0.009286200045607984,10,0.058487174477035296,0.2351884926387567,0.006630100077018142
5,original,N,New_N_006.wav,32-18-10,DeepONMF_H3,3,nndsvd,0.18441647473583142,10x212,0.0677813000511378,32,0.07912703718034149,0.16825745489085286,0.041612899978645146,18,0.0561427917005679,0.1724825637194642,0.012335400097072124,10,0.05777603149825361,0.21785513375483415,0.012579599977470934
6,original,N,New_N_007.wav,32-18-10,DeepONMF_H3,3,nndsvd,0.18586501651978832,10x212,0.05683110002428293,32,0.07068937971588113,0.16727290083080018,0.040256100008264184,18,0.05723734122336179,0.16743608646588298,0.00953399995341897,10,0.061803176182388786,0.19385855228425378,0.005926000070758164
7,original,N,New_N_008.wav,32-18-10,DeepONMF_H3,3,nndsvd,0.18400323400782678,10x212,0.057399399927817285,32,0.0687852892510947,0.15233077455161587,0.04041679995134473,18,0.05651446800057065,0.15166665936615623,0.00905699993018061,10,0.06121241100571274,0.17687340261209908,0.006962399929761887
8,original,N,New_N_009.wav,32-18-10,DeepONMF_H3,3,nndsvd,0.18539977708364008,10x212,0.05702249996829778,32,0.07285645708909608,0.16172143055098973,0.04048189998138696,18,0.056855012563066194,0.13436059249459603,0.009374500019475818,10,0.060278986459271454,0.16637627784881065,0.005871900008060038
9,original,N,New_N_010.wav,32-18-10,DeepONMF_H3,3,nndsvd,0.18739022951697712,10x212,0.05981359991710633,32,0.08006989994428718,0.14547202814200863,0.04234590008854866,18,0.05686307477052499,0.1602704365367573,0.009583699982613325,10,0.059789592300658924,0.18514633178228837,0.006518300040625036
