,N,AS,MR,MS,MVP
N,97.0,0.0,0.5,1.0,1.5
AS,0.0,94.0,4.5,0.0,1.5
MR,3.0,8.0,86.0,1.5,1.5
MS,0.0,0.5,1.5,95.5,2.5
MVP,4.0,4.0,2.5,4.0,85.5
