,N,AS,MR,MS,MVP
N,99.0,0.0,0.0,0.0,1.0
AS,0.0,96.5,3.0,0.0,0.5
MR,2.5,4.0,90.5,2.5,0.5
MS,0.5,1.5,2.5,94.0,1.5
MVP,2.0,2.5,3.0,1.5,91.0
