clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
N,40,157,3,0,0.985,1.0,0.98125,0.9302325581395349,0.990625,40
AS,37,157,3,3,0.97,0.925,0.98125,0.925,0.953125,40
MR,38,155,5,2,0.965,0.95,0.96875,0.8837209302325582,0.959375,40
MS,37,159,1,3,0.98,0.925,0.99375,0.9736842105263158,0.9593750000000001,40
MVP,36,160,0,4,0.98,0.9,1.0,1.0,0.95,40
PROMEDIO_MACRO,188,788,12,12,0.976,0.9400000000000001,0.985,0.9425275397796818,0.9625,200
