indice_interno,distribucion,numero_capas,error_final,forma_h_final,segundos_extraccion,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h
0,14-7-4,3,0.3381140765786938,4x212,0.03199769998900592,14,0.0535656243125963,0.34836581187597687,7,0.26179490393247834,0.18122859114964515,4,0.35233064398102515,0.1279020749096636
1,14-7-4,3,0.24511266306053778,4x212,0.04764720000093803,14,0.053023177366931615,0.4502479674245606,7,0.31801136511622885,0.22398652859903947,4,0.5164202464606035,0.19267961606425876
2,14-7-4,3,0.2890370650707091,4x212,0.03394500000285916,14,0.053604784375801885,0.3838207425355239,7,0.2975448324689475,0.20318424021250386,4,0.40158595324905394,0.18037233352845258
3,14-7-4,3,0.264219730621114,4x212,0.02569529999163933,14,0.057978049636739054,0.3663927509494035,7,0.2118547714385696,0.20764606691438678,4,0.4005440630449304,0.18374281568088613
4,14-7-4,3,0.2635439261209324,4x212,0.027484200021717697,14,0.056848279394518454,0.3707482290246424,7,0.34518053785184855,0.2579877672810613,4,0.4007372314119121,0.21175272145335997
5,14-7-4,3,0.3173546208346152,4x212,0.031122000014875084,14,0.058135707978809535,0.36619316221706977,7,0.29283400333815973,0.24526160631055013,4,0.4367894902120772,0.20043100013266793
6,14-7-4,3,0.23528467359575167,4x212,0.030569099995773286,14,0.05788258414194648,0.3878556089444909,7,0.35608261991334633,0.2441414764869925,4,0.4682975545899556,0.22292804410016656
7,14-7-4,3,0.30914042014339643,4x212,0.0367792000179179,14,0.05719212988109611,0.3461708779985423,7,0.24469299965105806,0.2072519764830408,4,0.4627584907027448,0.19910669887668644
8,14-7-4,3,0.2748533468620746,4x212,0.029149599984521046,14,0.04877172884403574,0.35404304779970114,7,0.3638363401399882,0.19255378119087888,4,0.4448329462452595,0.2135868841820049
9,14-7-4,3,0.2932857127261346,4x212,0.03059380000922829,14,0.05452708308996657,0.3300242911442504,7,0.35613807099788874,0.20316046292921008,4,0.48330136426286335,0.2049943726386019
10,14-7-4,3,0.26487684515255344,4x212,0.03268099998240359,14,0.05478226021099912,0.3977868924009394,7,0.31713047209876066,0.2295089880978715,4,0.4753804062150251,0.20133889831491492
11,14-7-4,3,0.26570032735854454,4x212,0.029942799999844283,14,0.0625522405516028,0.3618422304428556,7,0.32738675799203515,0.19693294693847133,4,0.46232011522458394,0.1751492774692753
12,14-7-4,3,0.3078773922763954,4x212,0.030957800016039982,14,0.05269887437465451,0.3353642579411433,7,0.23367525039174988,0.2388998383495576,4,0.3568916826543747,0.19472028909539782
13,14-7-4,3,0.3012495320716185,4x212,0.02940539998235181,14,0.05115927560200598,0.3213620918166202,7,0.34553449577403333,0.24347467395908093,4,0.5043496781194795,0.25605411070792333
14,14-7-4,3,0.2548807977687451,4x212,0.034418299997923896,14,0.05659879471118789,0.3564163205896837,7,0.3083692917172221,0.1941781960704102,4,0.46588549212382546,0.20716690650952005
15,14-7-4,3,0.27929333334668777,4x212,0.0331335999944713,14,0.05277660354824807,0.3546172006770516,7,0.2960850421221191,0.17024053647953816,4,0.43060932694531495,0.17088405210663568
16,14-7-4,3,0.26746098729609136,4x212,0.03923280001617968,14,0.05394978912796583,0.36889725397220563,7,0.3206150785542312,0.23121338838231267,4,0.43313471615916516,0.13927866687244372
17,14-7-4,3,0.23238201925548013,4x212,0.03469330002553761,14,0.05612810985518294,0.3738824592091622,7,0.23063965404135991,0.21854133933574107,4,0.3892386703514333,0.17248921232192213
18,14-7-4,3,0.23123174081883102,4x212,0.03745219999109395,14,0.06334692236853473,0.3742148890791099,7,0.3256446438745712,0.23973326828171468,4,0.47874480663814933,0.20978011302689673
19,14-7-4,3,0.24402785818082998,4x212,0.031032600003527477,14,0.05054411692504123,0.37002161068980743,7,0.3249426451473205,0.19414303941898703,4,0.4869957442731596,0.17808712724520573
20,14-7-4,3,0.3504643536108837,4x212,0.03214520000619814,14,0.05216273554276591,0.3229509559405784,7,0.28195080029523245,0.17436735768980563,4,0.44534023017701074,0.1778645072331164
21,14-7-4,3,0.30310522178958627,4x212,0.029057599982479587,14,0.056799357961667525,0.3353122860806704,7,0.2688187008055606,0.17313654663720815,4,0.41068184433536536,0.16618324374601667
22,14-7-4,3,0.27948803787432985,4x212,0.030111200001556426,14,0.05132059399422563,0.3697535565906393,7,0.384028010912469,0.1954058173864724,4,0.43060240350926343,0.1789754876402809
23,14-7-4,3,0.31259555480867995,4x212,0.04336239999975078,14,0.0588879947069674,0.3888116483482009,7,0.23263322147277557,0.14795870827072002,4,0.4963136556597675,0.12356791922648729
24,14-7-4,3,0.2637248980216644,4x212,0.027669800008879974,14,0.05635554602108109,0.38284740065021394,7,0.3037368316179991,0.25827597684307363,4,0.46091540548932197,0.2635304196019705
25,14-7-4,3,0.3303137726002212,4x212,0.03809950000140816,14,0.06083103696570263,0.37505001975945024,7,0.24195849652095935,0.22059990500678447,4,0.3165194457136393,0.21876548497113402
26,14-7-4,3,0.25736487531049074,4x212,0.03133580001303926,14,0.05464878651890016,0.3496096260437875,7,0.34424376165201936,0.2354739686009025,4,0.5131692036938035,0.19002124344143814
27,14-7-4,3,0.279674292573748,4x212,0.037408500007586554,14,0.05163981074393486,0.37727574927871893,7,0.3017264651558043,0.21437970336569345,4,0.4631689337762151,0.20087187959635333
28,14-7-4,3,0.29277624711261047,4x212,0.034151600004406646,14,0.06236168939355853,0.3606664606903368,7,0.28881171775715575,0.18656839423334254,4,0.39607287366684374,0.19639049002667053
29,14-7-4,3,0.25696260949456823,4x212,0.02435190000687726,14,0.06017453916630762,0.34827974961978597,7,0.2858340289539234,0.2021849879727083,4,0.4361786917249073,0.19214670338708792
30,14-7-4,3,0.26115427523023765,4x212,0.025128899986157194,14,0.05590262278276581,0.3431299585848868,7,0.4012801468580641,0.2407693419859601,4,0.49782570379221286,0.22986934233926304
31,14-7-4,3,0.27039323594577735,4x212,0.03484990002471022,14,0.05300257494312508,0.3914497267353435,7,0.3312263773428775,0.23761132029704507,4,0.42432739458202057,0.2089503103623959
32,14-7-4,3,0.33127242932327594,4x212,0.04194450000068173,14,0.049257515744203444,0.3782685754390003,7,0.35465550038089183,0.19558797152501636,4,0.5179852219463877,0.23963468680232816
33,14-7-4,3,0.2774456858913059,4x212,0.0364253000007011,14,0.06764420504139924,0.35392720498022684,7,0.3300413044975995,0.20962646041643823,4,0.39794966888897537,0.18849991053126355
34,14-7-4,3,0.30719125777449297,4x212,0.03426680000848137,14,0.05158779207933725,0.34639735839493474,7,0.25559070096778735,0.1931153522235125,4,0.34241359356477724,0.18032125237109697
35,14-7-4,3,0.3112318806743162,4x212,0.028631599998334423,14,0.056414065127106956,0.35631472246776863,7,0.25787262312902975,0.1742711280658798,4,0.3942309401929789,0.15009993001724012
36,14-7-4,3,0.2945074117840135,4x212,0.025605800008634105,14,0.03438936482314234,0.4043503572432644,7,0.22233795310501894,0.1538695025714747,4,0.4751293204728115,0.13436974152996345
37,14-7-4,3,0.3210789729861983,4x212,0.043931899999734014,14,0.03532550616175452,0.35444190665598907,7,0.2511282984590174,0.17988562379403575,4,0.4123441272878229,0.22480434240086153
38,14-7-4,3,0.20469892554862193,4x212,0.03936140000587329,14,0.03752717773697379,0.3871099074706906,7,0.25341546708016,0.18296255552764595,4,0.44665858163874594,0.1925747236944028
39,14-7-4,3,0.26450285981819877,4x212,0.03397449999465607,14,0.04174727639636626,0.3742797100376758,7,0.18581088128809933,0.19615929572443824,4,0.32960650198289476,0.13591760138554296
40,14-7-4,3,0.32207484046814094,4x212,0.028016099997330457,14,0.04780683735258744,0.42519511053268433,7,0.262483253727206,0.16087944849562164,4,0.45173560968948284,0.14511338843548496
41,14-7-4,3,0.28077467030365394,4x212,0.028574600000865757,14,0.040926661273213705,0.4046453418651642,7,0.24503722867431704,0.2118438256665186,4,0.4754161267104378,0.17671249873086226
