base,representacion,fold,clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
SNR_-8db,DeepONMF_H1_opt_original,1,PROMEDIO_MACRO,187,787,13,13,0.974,0.9349999999999999,0.98375,0.9358874480825701,0.959375,200
SNR_-8db,DeepONMF_H1_opt_original,2,PROMEDIO_MACRO,176,776,24,24,0.952,0.8799999999999999,0.9700000000000001,0.8833842901284761,0.925,200
SNR_-8db,DeepONMF_H1_opt_original,3,PROMEDIO_MACRO,179,779,21,21,0.9579999999999999,0.8949999999999999,0.9737500000000001,0.8971599648428917,0.934375,200
SNR_-8db,DeepONMF_H1_opt_original,4,PROMEDIO_MACRO,184,784,16,16,0.968,0.9200000000000002,0.9799999999999999,0.9216498311969549,0.95,200
SNR_-8db,DeepONMF_H1_opt_original,5,PROMEDIO_MACRO,184,784,16,16,0.968,0.9199999999999999,0.9800000000000001,0.9265739225313693,0.95,200
