,N,AS,MR,MS,MVP
N,98.0,0.0,0.0,0.5,1.5
AS,0.0,94.5,5.0,0.0,0.5
MR,3.0,5.5,88.5,2.0,1.0
MS,0.5,0.5,2.0,94.5,2.5
MVP,3.5000000000000004,5.0,2.0,2.5,87.0
