,N,AS,MR,MS,MVP
N,96.5,0.0,0.5,0.5,2.5
AS,0.0,96.0,2.5,1.0,0.5
MR,3.0,7.5,85.0,2.5,2.0
MS,1.0,1.5,1.0,94.5,2.0
MVP,3.0,3.5000000000000004,0.5,2.0,91.0
