,N,AS,MR,MS,MVP
N,96.5,0.0,1.5,0.5,1.5
AS,0.0,95.5,2.5,1.0,1.0
MR,3.0,11.5,82.0,2.5,1.0
MS,1.0,1.0,1.0,94.0,3.0
MVP,3.5000000000000004,4.0,2.5,1.5,88.5
