indice_interno,base,clase,archivo,distribucion,representacion,numero_capas,inicializacion_onmf,error_final,forma_h_final,segundos_extraccion_deep,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_3_segundos
0,original,N,New_N_001.wav,18-6-2,DeepONMF_H3,3,nndsvd,0.2092630223865341,2x212,0.024029799969866872,18,0.080304240488484,0.2084574901800927,0.01750379998702556,6,0.06402884609953596,0.28539324719067755,0.003627499914728105,2,0.10057435076973464,0.36747744146572625,0.002015999983996153
1,original,N,New_N_002.wav,18-6-2,DeepONMF_H3,3,nndsvd,0.2113926485906099,2x212,0.02424049994442612,18,0.07163815147942874,0.23016947944515975,0.016747599933296442,6,0.07026259517114138,0.2237905579635885,0.003853099886327982,2,0.10602109474623474,0.27038177258808826,0.0027770999586209655
2,original,N,New_N_003.wav,18-6-2,DeepONMF_H3,3,nndsvd,0.20514143139279215,2x212,0.021912500029429793,18,0.07774219551340117,0.17953885319808258,0.01644549996126443,6,0.06439053567882946,0.3102658743730943,0.0029331999830901623,2,0.09547832389549,0.4508789589693842,0.0018500000005587935
3,original,N,New_N_004.wav,18-6-2,DeepONMF_H3,3,nndsvd,0.2011929879671014,2x212,0.023122700047679245,18,0.07775599904180053,0.21579210777787597,0.01654229999985546,6,0.06331650457026373,0.2976292393129133,0.0033233000431209803,2,0.09379590733301511,0.33959528507000497,0.0022962000221014023
4,original,N,New_N_005.wav,18-6-2,DeepONMF_H3,3,nndsvd,0.20487949603655034,2x212,0.022044499986805022,18,0.07502582024501347,0.2135038681111446,0.016066000098362565,6,0.06760391937084968,0.2886710630827418,0.0030737000051885843,2,0.09223957490897833,0.46548936246116307,0.0020307000959292054
5,original,N,New_N_006.wav,18-6-2,DeepONMF_H3,3,nndsvd,0.21400647835469497,2x212,0.024454900063574314,18,0.08000996029950502,0.2282430131807626,0.017054099938832223,6,0.06615951103333295,0.2344984424830276,0.00424469995778054,2,0.10761639221925504,0.3707884958240631,0.002045299974270165
6,original,N,New_N_007.wav,18-6-2,DeepONMF_H3,3,nndsvd,0.21026183921937003,2x212,0.025625600013881922,18,0.07403982241206933,0.22638473577692114,0.018402900081127882,6,0.06900711220917365,0.27093073992016076,0.004053200013004243,2,0.10246869024006891,0.4059965019615664,0.0022513000294566154
7,original,N,New_N_008.wav,18-6-2,DeepONMF_H3,3,nndsvd,0.21570284044091048,2x212,0.02531449997331947,18,0.0698393433371518,0.20320967560507572,0.01853909995406866,6,0.07476221616098026,0.25470852086935675,0.0034872000105679035,2,0.11253165491612982,0.34316637670457406,0.002466399921104312
8,original,N,New_N_009.wav,18-6-2,DeepONMF_H3,3,nndsvd,0.21111183756403715,2x212,0.026156899984925985,18,0.07642681313152715,0.21506933074225446,0.019556500017642975,6,0.0698326501790769,0.24233303403388734,0.0034827999770641327,2,0.10306989025597794,0.38887241851640375,0.0022637000074610114
9,original,N,New_N_010.wav,18-6-2,DeepONMF_H3,3,nndsvd,0.22048132592566402,2x212,0.025078299921005964,18,0.08468481547595062,0.2271395277086428,0.017519599990919232,6,0.07070171055869129,0.2392649239479103,0.004436700022779405,2,0.11809589154390362,0.509969578440432,0.0021631999406963587
10,original,N,New_N_011.wav,18-6-2,DeepONMF_H3,3,nndsvd,0.20682675688013197,2x212,0.023673699935898185,18,0.07282136250177437,0.22444022810667863,0.01741189998574555,6,0.06945570962807372,0.28427752693759517,0.0033220999175682664,2,0.10348140446207403,0.34120571132164823,0.0021913000382483006
11,original,N,New_N_012.wav,18-6-2,DeepONMF_H3,3,nndsvd,0.21580561019167904,2x212,0.02419769996777177,18,0.07316522561241866,0.22714033815691642,0.017708700033836067,6,0.06749830172990565,0.2976834982976889,0.003546499996446073,2,0.12387673907152555,0.43610904140548845,0.0022245999425649643
12,original,N,New_N_013.wav,18-6-2,DeepONMF_H3,3,nndsvd,0.21020039820237613,2x212,0.02536940004210919,18,0.07995356106904275,0.19880006914442058,0.01883089996408671,6,0.0660650148529341,0.32469224258253016,0.003527299966663122,2,0.09879934619983431,0.41098072624657855,0.0022388999350368977
13,original,N,New_N_014.wav,18-6-2,DeepONMF_H3,3,nndsvd,0.20783791439277033,2x212,0.026238200021907687,18,0.07612189779456441,0.2540273771972288,0.018799299956299365,6,0.06787286717227425,0.33449585062142423,0.004045200068503618,2,0.10124151563177491,0.4711591501833379,0.0021806000731885433
14,original,N,New_N_015.wav,18-6-2,DeepONMF_H3,3,nndsvd,0.21325776510797095,2x212,0.024857199983671308,18,0.07594581651502372,0.20684702375385952,0.018142999964766204,6,0.07540307994330672,0.24580019856756874,0.0035321000032126904,2,0.10662547165630741,0.27026642414033786,0.002301099942997098
15,original,N,New_N_016.wav,18-6-2,DeepONMF_H3,3,nndsvd,0.20685404317035,2x212,0.02639510005246848,18,0.07459488583320174,0.19102318657824585,0.019100199919193983,6,0.06920688985077315,0.2946969040062163,0.003360699978657067,2,0.09897974161603491,0.34676036253527753,0.0027609000680968165
16,original,N,New_N_017.wav,18-6-2,DeepONMF_H3,3,nndsvd,0.21187604814954214,2x212,0.025475800037384033,18,0.0778478253721577,0.19986772260561514,0.01925789995584637,6,0.07433800156209797,0.24776585294570985,0.00327559991274029,2,0.10156988139247988,0.42465564027834934,0.0021449000341817737
17,original,N,New_N_018.wav,18-6-2,DeepONMF_H3,3,nndsvd,0.205873198844596,2x212,0.024635499925352633,18,0.07882368342436194,0.20820153214706053,0.01781759993173182,6,0.06650101231243186,0.24538688550399404,0.0033616001019254327,2,0.09987904037193093,0.37859881053619016,0.0025468000676482916
