distribucion,numero_capas,clasificador,representacion,fold,clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
12-9-8-6-4,5,KNN,DeepONMF_H5,1,PROMEDIO_MACRO,161,761,39,39,0.922,0.805,0.9512499999999999,0.8249324423937427,0.878125,200
12-9-8-6-4,5,KNN,DeepONMF_H5,2,PROMEDIO_MACRO,161,761,39,39,0.9219999999999999,0.8049999999999999,0.9512499999999999,0.8340016894293576,0.878125,200
12-9-8-6-4,5,KNN,DeepONMF_H5,3,PROMEDIO_MACRO,161,761,39,39,0.9219999999999999,0.805,0.9512499999999999,0.8194073179121883,0.8781249999999998,200
12-9-8-6-4,5,KNN,DeepONMF_H5,4,PROMEDIO_MACRO,167,767,33,33,0.9339999999999999,0.835,0.95875,0.862954444935869,0.896875,200
12-9-8-6-4,5,KNN,DeepONMF_H5,5,PROMEDIO_MACRO,152,752,48,48,0.9039999999999999,0.76,0.9400000000000001,0.821971960100518,0.85,200
12-9-8-6-4,5,KNN,DeepONMF_W,1,PROMEDIO_MACRO,132,732,68,68,0.8640000000000001,0.6599999999999999,0.9149999999999998,0.7007479557479557,0.7875,200
12-9-8-6-4,5,KNN,DeepONMF_W,2,PROMEDIO_MACRO,119,719,81,81,0.8379999999999999,0.595,0.8987499999999999,0.6372106200420917,0.746875,200
12-9-8-6-4,5,KNN,DeepONMF_W,3,PROMEDIO_MACRO,135,735,65,65,0.8699999999999999,0.675,0.91875,0.695971055088702,0.796875,200
12-9-8-6-4,5,KNN,DeepONMF_W,4,PROMEDIO_MACRO,127,727,73,73,0.8540000000000001,0.635,0.9087500000000001,0.635302062036334,0.771875,200
12-9-8-6-4,5,KNN,DeepONMF_W,5,PROMEDIO_MACRO,133,733,67,67,0.866,0.665,0.9162500000000001,0.6924449233716474,0.790625,200
12-9-8-6-4,5,SVM,DeepONMF_H5,1,PROMEDIO_MACRO,179,779,21,21,0.958,0.8949999999999999,0.9737499999999999,0.9022731069000797,0.934375,200
12-9-8-6-4,5,SVM,DeepONMF_H5,2,PROMEDIO_MACRO,178,778,22,22,0.9559999999999998,0.89,0.9724999999999999,0.8923713594384564,0.93125,200
12-9-8-6-4,5,SVM,DeepONMF_H5,3,PROMEDIO_MACRO,178,778,22,22,0.9560000000000001,0.89,0.9724999999999999,0.8916458766458766,0.93125,200
12-9-8-6-4,5,SVM,DeepONMF_H5,4,PROMEDIO_MACRO,176,776,24,24,0.952,0.8799999999999999,0.97,0.8804858299595143,0.925,200
12-9-8-6-4,5,SVM,DeepONMF_H5,5,PROMEDIO_MACRO,181,781,19,19,0.9620000000000001,0.905,0.9762500000000001,0.9081976627329371,0.940625,200
12-9-8-6-4,5,SVM,DeepONMF_W,1,PROMEDIO_MACRO,146,746,54,54,0.892,0.73,0.9324999999999999,0.7512066078575512,0.83125,200
12-9-8-6-4,5,SVM,DeepONMF_W,2,PROMEDIO_MACRO,141,741,59,59,0.882,0.7050000000000001,0.9262500000000001,0.7249843374843375,0.815625,200
12-9-8-6-4,5,SVM,DeepONMF_W,3,PROMEDIO_MACRO,148,748,52,52,0.8960000000000001,0.74,0.9350000000000002,0.7508644940505448,0.8375,200
12-9-8-6-4,5,SVM,DeepONMF_W,4,PROMEDIO_MACRO,147,747,53,53,0.8939999999999999,0.735,0.9337500000000001,0.7315467885554432,0.834375,200
12-9-8-6-4,5,SVM,DeepONMF_W,5,PROMEDIO_MACRO,149,749,51,51,0.898,0.745,0.93625,0.7761792380615911,0.840625,200
12-9-8-6-4,5,UjaNet,DeepONMF_H5,1,PROMEDIO_MACRO,193,793,7,7,0.986,0.9650000000000001,0.9912500000000002,0.9656421470579455,0.978125,200
12-9-8-6-4,5,UjaNet,DeepONMF_H5,2,PROMEDIO_MACRO,182,782,18,18,0.9639999999999999,0.9099999999999999,0.9775,0.9099910774329381,0.94375,200
12-9-8-6-4,5,UjaNet,DeepONMF_H5,3,PROMEDIO_MACRO,183,783,17,17,0.966,0.915,0.97875,0.9168060464146681,0.946875,200
12-9-8-6-4,5,UjaNet,DeepONMF_H5,4,PROMEDIO_MACRO,188,788,12,12,0.976,0.9400000000000001,0.985,0.9401947645850084,0.9625,200
12-9-8-6-4,5,UjaNet,DeepONMF_H5,5,PROMEDIO_MACRO,189,789,11,11,0.9780000000000001,0.9450000000000001,0.9862500000000001,0.9449687304565353,0.965625,200
12-9-8-6-4,5,UjaNet,DeepONMF_W,1,PROMEDIO_MACRO,179,779,21,21,0.958,0.8949999999999999,0.9737500000000001,0.9027100271002709,0.934375,200
12-9-8-6-4,5,UjaNet,DeepONMF_W,2,PROMEDIO_MACRO,172,772,28,28,0.9440000000000002,0.8600000000000001,0.9650000000000001,0.861007442170233,0.9125,200
12-9-8-6-4,5,UjaNet,DeepONMF_W,3,PROMEDIO_MACRO,169,769,31,31,0.9380000000000001,0.8450000000000001,0.96125,0.8529713090866702,0.903125,200
12-9-8-6-4,5,UjaNet,DeepONMF_W,4,PROMEDIO_MACRO,177,777,23,23,0.954,0.885,0.9712500000000001,0.8892078691941894,0.928125,200
12-9-8-6-4,5,UjaNet,DeepONMF_W,5,PROMEDIO_MACRO,163,763,37,37,0.9259999999999999,0.8150000000000001,0.95375,0.8252423129904696,0.884375,200
