,N,AS,MR,MS,MVP
N,97.0,0.0,2.0,0.0,1.0
AS,0.5,95.0,4.0,0.0,0.5
MR,1.0,2.5,93.0,2.0,1.5
MS,0.0,1.5,1.0,92.5,5.0
MVP,3.0,3.5000000000000004,1.0,2.5,90.0
