,N,AS,MR,MS,MVP
N,97.5,0.0,0.0,0.5,2.0
AS,0.0,95.0,3.5000000000000004,0.5,1.0
MR,3.0,6.0,88.0,1.5,1.5
MS,1.0,0.0,2.5,93.0,3.5000000000000004
MVP,4.5,3.5000000000000004,1.5,1.0,89.5
