,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,27,2,1,0,10
real_AS,0,31,3,5,1
real_MR,0,8,30,2,0
real_MS,1,15,0,23,1
real_MVP,8,6,2,1,23
