,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,31,0,0,2,7
real_AS,0,30,5,2,3
real_MR,0,11,24,5,0
real_MS,3,17,0,19,1
real_MVP,8,6,5,0,21
