distribucion,numero_capas,clasificador,representacion,fold,clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
9-7-5-2,4,KNN,DeepONMF_H4,1,PROMEDIO_MACRO,173,773,27,27,0.946,0.865,0.9662499999999999,0.8793490712358636,0.915625,200
9-7-5-2,4,KNN,DeepONMF_H4,2,PROMEDIO_MACRO,171,771,29,29,0.942,0.8550000000000001,0.9637499999999999,0.8699575546404814,0.909375,200
9-7-5-2,4,KNN,DeepONMF_H4,3,PROMEDIO_MACRO,172,772,28,28,0.944,0.86,0.9650000000000001,0.8683431724608195,0.9125,200
9-7-5-2,4,KNN,DeepONMF_H4,4,PROMEDIO_MACRO,170,770,30,30,0.9400000000000001,0.85,0.9625,0.8596227922063132,0.90625,200
9-7-5-2,4,KNN,DeepONMF_H4,5,PROMEDIO_MACRO,177,777,23,23,0.954,0.885,0.9712500000000001,0.897294870977011,0.928125,200
9-7-5-2,4,KNN,DeepONMF_W,1,PROMEDIO_MACRO,143,743,57,57,0.8859999999999999,0.7150000000000001,0.9287500000000002,0.750675849584507,0.8218750000000001,200
9-7-5-2,4,KNN,DeepONMF_W,2,PROMEDIO_MACRO,140,740,60,60,0.8800000000000001,0.7,0.925,0.7300391398338834,0.8125,200
9-7-5-2,4,KNN,DeepONMF_W,3,PROMEDIO_MACRO,130,730,70,70,0.86,0.65,0.9125,0.668010752688172,0.78125,200
9-7-5-2,4,KNN,DeepONMF_W,4,PROMEDIO_MACRO,139,739,61,61,0.8779999999999999,0.6950000000000001,0.9237500000000001,0.7153489984966523,0.809375,200
9-7-5-2,4,KNN,DeepONMF_W,5,PROMEDIO_MACRO,136,736,64,64,0.8720000000000001,0.6799999999999999,0.9200000000000002,0.7280063074180722,0.8,200
9-7-5-2,4,SVM,DeepONMF_H4,1,PROMEDIO_MACRO,186,786,14,14,0.9719999999999999,0.93,0.9824999999999999,0.9306342780026992,0.95625,200
9-7-5-2,4,SVM,DeepONMF_H4,2,PROMEDIO_MACRO,181,781,19,19,0.962,0.9049999999999999,0.97625,0.9048245614035088,0.940625,200
9-7-5-2,4,SVM,DeepONMF_H4,3,PROMEDIO_MACRO,182,782,18,18,0.9640000000000001,0.9099999999999999,0.9775,0.9096488596204988,0.94375,200
9-7-5-2,4,SVM,DeepONMF_H4,4,PROMEDIO_MACRO,181,781,19,19,0.962,0.905,0.9762500000000001,0.9062912243740378,0.940625,200
9-7-5-2,4,SVM,DeepONMF_H4,5,PROMEDIO_MACRO,187,787,13,13,0.974,0.9349999999999999,0.98375,0.937591395532572,0.959375,200
9-7-5-2,4,SVM,DeepONMF_W,1,PROMEDIO_MACRO,162,762,38,38,0.924,0.8099999999999999,0.9525,0.8342541266321752,0.88125,200
9-7-5-2,4,SVM,DeepONMF_W,2,PROMEDIO_MACRO,150,750,50,50,0.9,0.75,0.9375,0.7666925227113905,0.84375,200
9-7-5-2,4,SVM,DeepONMF_W,3,PROMEDIO_MACRO,146,746,54,54,0.892,0.7300000000000001,0.9325000000000001,0.7452250677570215,0.83125,200
9-7-5-2,4,SVM,DeepONMF_W,4,PROMEDIO_MACRO,156,756,44,44,0.9120000000000001,0.78,0.945,0.7928497613858707,0.8625,200
9-7-5-2,4,SVM,DeepONMF_W,5,PROMEDIO_MACRO,160,760,40,40,0.9200000000000002,0.8000000000000002,0.95,0.8197361585782638,0.875,200
9-7-5-2,4,UjaNet,DeepONMF_H4,1,PROMEDIO_MACRO,191,791,9,9,0.982,0.9549999999999998,0.9887499999999999,0.9555523360401409,0.971875,200
9-7-5-2,4,UjaNet,DeepONMF_H4,2,PROMEDIO_MACRO,183,783,17,17,0.966,0.9149999999999998,0.97875,0.91653571031172,0.946875,200
9-7-5-2,4,UjaNet,DeepONMF_H4,3,PROMEDIO_MACRO,186,786,14,14,0.9719999999999999,0.9299999999999999,0.9825000000000002,0.9320742615297352,0.95625,200
9-7-5-2,4,UjaNet,DeepONMF_H4,4,PROMEDIO_MACRO,187,787,13,13,0.9739999999999999,0.9349999999999999,0.98375,0.937509736285746,0.959375,200
9-7-5-2,4,UjaNet,DeepONMF_H4,5,PROMEDIO_MACRO,189,789,11,11,0.978,0.945,0.9862500000000001,0.9459123824977483,0.965625,200
9-7-5-2,4,UjaNet,DeepONMF_W,1,PROMEDIO_MACRO,170,770,30,30,0.9399999999999998,0.85,0.9625,0.8678017439358265,0.90625,200
9-7-5-2,4,UjaNet,DeepONMF_W,2,PROMEDIO_MACRO,176,776,24,24,0.952,0.8800000000000001,0.97,0.8835064935064935,0.925,200
9-7-5-2,4,UjaNet,DeepONMF_W,3,PROMEDIO_MACRO,169,769,31,31,0.9380000000000001,0.845,0.9612499999999999,0.8557676429982944,0.903125,200
9-7-5-2,4,UjaNet,DeepONMF_W,4,PROMEDIO_MACRO,176,776,24,24,0.952,0.8800000000000001,0.97,0.8850918954580509,0.925,200
9-7-5-2,4,UjaNet,DeepONMF_W,5,PROMEDIO_MACRO,167,767,33,33,0.9339999999999999,0.835,0.95875,0.8472559754486999,0.896875,200
