,N,AS,MR,MS,MVP
N,98.0,0.0,0.5,0.0,1.5
AS,0.5,94.0,3.5000000000000004,0.5,1.5
MR,1.0,2.0,94.0,2.5,0.5
MS,0.0,1.0,1.0,95.0,3.0
MVP,5.0,3.5000000000000004,1.5,2.5,87.5
