,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,37,0,0,2,1
real_AS,0,32,4,2,2
real_MR,0,1,29,6,4
real_MS,3,2,1,34,0
real_MVP,2,3,3,0,32
