,N,AS,MR,MS,MVP
N,96.0,0.0,0.5,0.5,3.0
AS,0.5,93.5,4.0,1.0,1.0
MR,1.5,5.0,90.5,2.0,1.0
MS,0.5,0.5,1.5,95.0,2.5
MVP,3.0,4.0,2.5,1.0,89.5
