distribucion,numero_capas,clasificador,representacion,fold,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score
17-4,2,KNN,DeepONMF_H2,1,156,38,2,4,0.97,0.975,0.95,0.9873417721518988,0.9624999999999999
17-4,2,KNN,DeepONMF_H2,2,155,39,1,5,0.97,0.96875,0.975,0.9935897435897436,0.971875
17-4,2,KNN,DeepONMF_H2,3,155,37,3,5,0.96,0.96875,0.925,0.9810126582278481,0.946875
17-4,2,KNN,DeepONMF_H2,4,155,36,4,5,0.955,0.96875,0.9,0.9748427672955975,0.934375
17-4,2,KNN,DeepONMF_H2,5,159,38,2,1,0.985,0.99375,0.95,0.9875776397515528,0.971875
17-4,2,KNN,DeepONMF_W,1,149,36,4,11,0.925,0.93125,0.9,0.9738562091503268,0.915625
17-4,2,KNN,DeepONMF_W,2,147,32,8,13,0.895,0.91875,0.8,0.9483870967741935,0.859375
17-4,2,KNN,DeepONMF_W,3,148,31,9,12,0.895,0.925,0.775,0.9426751592356688,0.8500000000000001
17-4,2,KNN,DeepONMF_W,4,150,32,8,10,0.91,0.9375,0.8,0.9493670886075949,0.86875
17-4,2,KNN,DeepONMF_W,5,148,36,4,12,0.92,0.925,0.9,0.9736842105263158,0.9125000000000001
17-4,2,SVM,DeepONMF_H2,1,157,38,2,3,0.975,0.98125,0.95,0.9874213836477987,0.965625
17-4,2,SVM,DeepONMF_H2,2,157,40,0,3,0.985,0.98125,1.0,1.0,0.990625
17-4,2,SVM,DeepONMF_H2,3,154,37,3,6,0.955,0.9625,0.925,0.9808917197452229,0.9437500000000001
17-4,2,SVM,DeepONMF_H2,4,156,37,3,4,0.965,0.975,0.925,0.9811320754716981,0.95
17-4,2,SVM,DeepONMF_H2,5,159,39,1,1,0.99,0.99375,0.975,0.99375,0.984375
17-4,2,SVM,DeepONMF_W,1,145,39,1,15,0.92,0.90625,0.975,0.9931506849315068,0.940625
17-4,2,SVM,DeepONMF_W,2,146,38,2,14,0.92,0.9125,0.95,0.9864864864864865,0.9312499999999999
17-4,2,SVM,DeepONMF_W,3,146,38,2,14,0.92,0.9125,0.95,0.9864864864864865,0.9312499999999999
17-4,2,SVM,DeepONMF_W,4,147,39,1,13,0.93,0.91875,0.975,0.9932432432432432,0.9468749999999999
17-4,2,SVM,DeepONMF_W,5,148,37,3,12,0.925,0.925,0.925,0.9801324503311258,0.925
17-4,2,UjaNet,DeepONMF_H2,1,160,40,0,0,1.0,1.0,1.0,1.0,1.0
17-4,2,UjaNet,DeepONMF_H2,2,159,38,2,1,0.985,0.99375,0.95,0.9875776397515528,0.971875
17-4,2,UjaNet,DeepONMF_H2,3,158,38,2,2,0.98,0.9875,0.95,0.9875,0.96875
17-4,2,UjaNet,DeepONMF_H2,4,158,39,1,2,0.985,0.9875,0.975,0.9937106918238994,0.98125
17-4,2,UjaNet,DeepONMF_H2,5,160,39,1,0,0.995,1.0,0.975,0.9937888198757764,0.9875
17-4,2,UjaNet,DeepONMF_W,1,157,39,1,3,0.98,0.98125,0.975,0.9936708860759493,0.9781249999999999
17-4,2,UjaNet,DeepONMF_W,2,157,36,4,3,0.965,0.98125,0.9,0.9751552795031055,0.940625
17-4,2,UjaNet,DeepONMF_W,3,152,35,5,8,0.935,0.95,0.875,0.9681528662420382,0.9125
17-4,2,UjaNet,DeepONMF_W,4,156,36,4,4,0.96,0.975,0.9,0.975,0.9375
17-4,2,UjaNet,DeepONMF_W,5,156,32,8,4,0.94,0.975,0.8,0.9512195121951219,0.8875
