,N,AS,MR,MS,MVP
N,97.5,0.0,0.5,0.0,2.0
AS,0.0,95.5,2.5,0.0,2.0
MR,2.5,6.0,86.0,3.5000000000000004,2.0
MS,0.5,0.0,2.5,93.5,3.5000000000000004
MVP,4.0,4.0,3.0,1.0,88.0
