indice_interno,base,clase,archivo,distribucion,representacion,numero_capas,error_final,forma_h_final,segundos_extraccion_deep,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_3_segundos,capa_4_rango,capa_4_error,capa_4_ortogonalidad_h,capa_4_segundos
521,SNR_8db,MR,New_MR_122.wav,24-15-10-6,DeepONMF_H4,4,0.4277712722313707,6x212,0.027299199951812625,24,0.15820436366261298,0.2544938322489057,0.015302900108508766,15,0.2506246447091504,0.1562702892208882,0.004788899910636246,10,0.36890099788958797,0.10822452139657103,0.003651399980299175,6,0.49269906550937964,0.10384115543864449,0.002644499996677041
522,SNR_8db,MR,New_MR_123.wav,24-15-10-6,DeepONMF_H4,4,0.5273835305403001,6x212,0.026201700093224645,24,0.16146606068592897,0.23865214274042437,0.014552699984051287,15,0.2902414631383599,0.10742790302294071,0.004589999909512699,10,0.41223982228712064,0.09636076128437601,0.003244900028221309,6,0.5101108513723355,0.10556853806755982,0.0030033999355509877
523,SNR_8db,MR,New_MR_124.wav,24-15-10-6,DeepONMF_H4,4,0.4766780916306959,6x212,0.026595399947836995,24,0.16382807089361057,0.2420378413354563,0.014800700009800494,15,0.3481340958753967,0.13544283128340046,0.005031400010921061,10,0.40850029087348816,0.11199133352238937,0.0033535000402480364,6,0.4933227660850387,0.08857146189581792,0.002519699977710843
524,SNR_8db,MR,New_MR_125.wav,24-15-10-6,DeepONMF_H4,4,0.49058104594679125,6x212,0.02823509997688234,24,0.15633446802126807,0.24606477936276788,0.016450600000098348,15,0.25513682571494073,0.1283467115057582,0.004469399922527373,10,0.37038910510338174,0.09194740635078313,0.003294200054369867,6,0.4869401405506782,0.0927074070081109,0.0029727000510320067
525,SNR_8db,MR,New_MR_126.wav,24-15-10-6,DeepONMF_H4,4,0.4680120374687094,6x212,0.02455169998575002,24,0.16329025812518677,0.2704187554381476,0.012211799970827997,15,0.29746463850542354,0.14131358956311435,0.005369299906305969,10,0.3904474736417521,0.1265234846389655,0.003350400016643107,6,0.45626777846314526,0.11468270818207411,0.0025388000067323446
526,SNR_8db,MR,New_MR_127.wav,24-15-10-6,DeepONMF_H4,4,0.49102033532252115,6x212,0.028075199923478067,24,0.16015100383845154,0.24606480900812072,0.015618600067682564,15,0.29072559021493033,0.133473499112964,0.004519999958574772,10,0.3951030260252105,0.11243385000809639,0.004412200069054961,6,0.4772827545224228,0.09696511340633315,0.0026359999319538474
527,SNR_8db,MR,New_MR_128.wav,24-15-10-6,DeepONMF_H4,4,0.46603344527255114,6x212,0.026977999950759113,24,0.15850745415057188,0.255890710137602,0.014663200010545552,15,0.3489306502841022,0.1340405056770633,0.00504759990144521,10,0.3841536832157578,0.1193267859549474,0.0033868999453261495,6,0.4998813688002539,0.11523915734208913,0.002556100022047758
528,SNR_8db,MR,New_MR_129.wav,24-15-10-6,DeepONMF_H4,4,0.5178318120320431,6x212,0.02839029999449849,24,0.16295871676518317,0.24652236827227425,0.01656440005172044,15,0.26790264649243917,0.12458755131074634,0.004711100016720593,10,0.39464958778607534,0.11954614146365464,0.0033162999898195267,6,0.48279730121370545,0.13494623686961002,0.0025171999586746097
529,SNR_8db,MR,New_MR_130.wav,24-15-10-6,DeepONMF_H4,4,0.4558611358242981,6x212,0.028608900029212236,24,0.15987918960133352,0.2356138174730283,0.016643299954012036,15,0.3063719318684556,0.14501860827736074,0.0048717999598011374,10,0.37961531421448585,0.10545443306752043,0.0035722999600693583,6,0.5049398104367336,0.09312250600837296,0.002540299901738763
530,SNR_8db,MR,New_MR_131.wav,24-15-10-6,DeepONMF_H4,4,0.46065255665706495,6x212,0.02640830003656447,24,0.16599326136716983,0.24171601844916368,0.014945800066925585,15,0.3448671762911513,0.11780925498357518,0.004545500036329031,10,0.35518577173472576,0.11685104092396051,0.0032294000266119838,6,0.46647826940448356,0.12506100073938894,0.002538600005209446
531,SNR_8db,MR,New_MR_132.wav,24-15-10-6,DeepONMF_H4,4,0.47527556717452374,6x212,0.02854319999460131,24,0.1631393719502965,0.22554028027192838,0.015517699997872114,15,0.295103188311287,0.11186682216675171,0.00602880003862083,10,0.3829334656402033,0.09832794085248858,0.0034733000211417675,6,0.48429330141372184,0.09493139438162511,0.0026230999501422048
532,SNR_8db,MR,New_MR_133.wav,24-15-10-6,DeepONMF_H4,4,0.49184412569940905,6x212,0.02555619995109737,24,0.16101811797275747,0.26048673828821395,0.013919799937866628,15,0.28572635451945244,0.16400076465060837,0.004608999937772751,10,0.41996614944937183,0.14585927101364374,0.0035155999939888716,6,0.5012608204355524,0.16090935819914362,0.002634399919770658
533,SNR_8db,MR,New_MR_134.wav,24-15-10-6,DeepONMF_H4,4,0.42534900091281425,6x212,0.026497700018808246,24,0.15856765020412622,0.2664820184038049,0.01521889993455261,15,0.2704291604220085,0.14371591400643802,0.004599899984896183,10,0.3312571807096226,0.132022571834097,0.0032354999566450715,6,0.4909048617269909,0.12199222757481089,0.002536599989980459
534,SNR_8db,MR,New_MR_135.wav,24-15-10-6,DeepONMF_H4,4,0.5050553839746089,6x212,0.028856400051154196,24,0.1625140025249969,0.2690599017520727,0.017189100035466254,15,0.2861641416736465,0.11010311538176672,0.005027899984270334,10,0.3923526122510683,0.10507233578956537,0.003270799992606044,6,0.46718338578539353,0.1193259153941119,0.0024973000399768353
535,SNR_8db,MR,New_MR_136.wav,24-15-10-6,DeepONMF_H4,4,0.43909585569914,6x212,0.02823060005903244,24,0.15940880346635267,0.26563676771392875,0.01568020007107407,15,0.29803748976470806,0.13201880319167913,0.005308400024659932,10,0.33602906834185226,0.13847684548816686,0.003568400046788156,6,0.4374474225168421,0.13472589994574113,0.002676400006748736
536,SNR_8db,MR,New_MR_137.wav,24-15-10-6,DeepONMF_H4,4,0.5037327296267838,6x212,0.02696679998189211,24,0.16076730754598903,0.24756737965152129,0.01548409997485578,15,0.2882292360303387,0.1341953069219769,0.0047559000086039305,10,0.3395507270289746,0.12197947304492247,0.0032715999986976385,6,0.5086664508882494,0.14404177006229854,0.002516200067475438
537,SNR_8db,MR,New_MR_138.wav,24-15-10-6,DeepONMF_H4,4,0.45669693787890153,6x212,0.027809199993498623,24,0.16176623270653184,0.24873380926889907,0.015722000040113926,15,0.33192229565690434,0.16902271963263465,0.005288599990308285,10,0.38505309360229395,0.14224711107818433,0.0033051000209525228,6,0.4880727325041854,0.15487245898663368,0.0025170999579131603
538,SNR_8db,MR,New_MR_139.wav,24-15-10-6,DeepONMF_H4,4,0.48843811175774887,6x212,0.025744599988684058,24,0.16539973859302942,0.2828659087637083,0.014248899999074638,15,0.3044627777396352,0.1459077759097707,0.004500299924984574,10,0.42045366147221735,0.14648209357139175,0.003216200042515993,6,0.453180430372964,0.12251769922896205,0.0027163000777363777
539,SNR_8db,MR,New_MR_140.wav,24-15-10-6,DeepONMF_H4,4,0.45092282820746754,6x212,0.027590100071392953,24,0.15901698383799898,0.24609332738329276,0.015619600075297058,15,0.2985864622756597,0.1392418547038534,0.0048250999534502625,10,0.35884754884677145,0.12345262102466428,0.003284499980509281,6,0.46956767134694855,0.12423565772657269,0.0025427999207749963
