indice_interno,clase,archivo,distribucion,numero_capas,error_final,forma_w_final,forma_h_final,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_3_segundos,capa_4_rango,capa_4_error,capa_4_ortogonalidad_h,capa_4_segundos
0,N,New_N_001.wav,16-15-14-2,4,0.5173717594418535,126x2,2x212,16,0.04582067574715868,0.3664533930232015,0.028043500002240762,15,0.16398494146379114,0.1344691495026086,0.015726799989352003,14,0.1632336754960836,0.08005905895818319,0.012896500003989786,2,0.8233827872993786,0.18072146296522865,0.00666730001103133
1,N,New_N_002.wav,16-15-14-2,4,0.4003490405009258,126x2,2x212,16,0.04709670108779215,0.3925864305579614,0.02534449999802746,15,0.18026049479791775,0.18048416960655903,0.015989999985322356,14,0.2581478002880475,0.13714644223378092,0.015096199989784509,2,0.8298553748311637,0.23476642595192648,0.008194900001399219
2,N,New_N_003.wav,16-15-14-2,4,0.40659778711466926,126x2,2x212,16,0.05030478759964214,0.3890006840805228,0.025765899976249784,15,0.1535214512779476,0.18415602816948415,0.01346479999483563,14,0.17571457514503605,0.1528594439188168,0.013596400007372722,2,0.7959380124047081,0.21970260347847126,0.008366299996851012
3,N,New_N_004.wav,16-15-14-2,4,0.40772702819057305,126x2,2x212,16,0.04835497664671261,0.373150694932677,0.021318499988410622,15,0.19198184768151955,0.15917041493697826,0.012307900004088879,14,0.20786814953045918,0.11755589824593628,0.01214920001802966,2,0.8338416332894591,0.14540369452582744,0.005321100004948676
4,N,New_N_005.wav,16-15-14-2,4,0.4760677377183028,126x2,2x212,16,0.04610841540831754,0.38027144276388847,0.024579400022048503,15,0.1441972232954546,0.16318725095283632,0.012973400007467717,14,0.17652687365059713,0.12273956068444357,0.01293890000670217,2,0.7870505101240105,0.1023407624341254,0.007955400011269376
5,N,New_N_006.wav,16-15-14-2,4,0.43742840288433466,126x2,2x212,16,0.04811424495303912,0.38638264022820873,0.02287600000272505,15,0.16611237198252152,0.18036089818418446,0.010585000010905787,14,0.20288742174780752,0.12759615219149062,0.0071813999966252595,2,0.8202818896408827,0.21327269437740676,0.0036540000000968575
6,N,New_N_007.wav,16-15-14-2,4,0.6378676838796552,126x2,2x212,16,0.04716153224142841,0.3757640557365287,0.02010710001923144,15,0.1504044551173109,0.16483436440998447,0.009616099996492267,14,0.22497535004066938,0.0984665011293952,0.007236499979626387,2,0.7821027027650721,0.1544162652562891,0.007259000005433336
7,N,New_N_008.wav,16-15-14-2,4,0.4825693754462108,126x2,2x212,16,0.05105466208967194,0.3652138892843935,0.02001940002082847,15,0.1495614058765046,0.17585105871152007,0.010757100011687726,14,0.1933127438243758,0.1286220755497469,0.006918800005223602,2,0.8057261118954293,0.20613637449275793,0.003679399989778176
8,N,New_N_009.wav,16-15-14-2,4,0.5357560618873569,126x2,2x212,16,0.04280859334864746,0.35771027904054176,0.01886519999243319,15,0.14886176146190672,0.17565942020196024,0.009535899996990338,14,0.17389307918402033,0.1324973848415939,0.010544799995841458,2,0.778257090521087,0.11253038518363133,0.006038299994543195
9,N,New_N_010.wav,16-15-14-2,4,0.6287205079978821,126x2,2x212,16,0.053390499715027434,0.3741503276587071,0.018073600018396974,15,0.1549561047702453,0.14665156927066686,0.008475599985104054,14,0.1851793771748842,0.11155332538058806,0.008767199993599206,2,0.7759880948844978,0.11172421352039616,0.00484040001174435
10,N,New_N_011.wav,16-15-14-2,4,0.5196819319289263,126x2,2x212,16,0.04695648935895342,0.3620462926361328,0.01995269997860305,15,0.16398379914138828,0.16984358524697346,0.01042310000048019,14,0.18710971996661951,0.134301158151458,0.011216799990506843,2,0.7549298679284404,0.14369796827437353,0.005852100002812222
11,N,New_N_012.wav,16-15-14-2,4,0.443703110218349,126x2,2x212,16,0.05601254255003621,0.3533894813814431,0.019021099986275658,15,0.14739654111280195,0.15974063997870916,0.011302200000500306,14,0.21276442353349287,0.1370374419423152,0.010371799988206476,2,0.8076814464714543,0.1427014717067413,0.00702269998146221
12,N,New_N_013.wav,16-15-14-2,4,0.5443549687539154,126x2,2x212,16,0.04786973080656464,0.3356009943567185,0.023455799993826076,15,0.1462178035296535,0.14837043067991407,0.013546800008043647,14,0.21712141806510002,0.10045224604357002,0.0126276999944821,2,0.8166484157599403,0.10538363418734464,0.00735170001280494
13,N,New_N_014.wav,16-15-14-2,4,0.38323267650507753,126x2,2x212,16,0.05228026242813208,0.4015521370372509,0.020039700000779703,15,0.16715051640480047,0.16183908981404546,0.013403499993728474,14,0.14258570121007105,0.12928947634420554,0.01139510000939481,2,0.8324208851059142,0.22673851119511573,0.0060329000116325915
14,N,New_N_015.wav,16-15-14-2,4,0.4022196353783072,126x2,2x212,16,0.05650168567646519,0.38916295530558076,0.02302880000206642,15,0.15991581708504624,0.18137975995742728,0.013484499999321997,14,0.22912758311793577,0.13753916549981804,0.010462399979587644,2,0.7893724518123638,0.23186687629777,0.005435900005977601
15,N,New_N_016.wav,16-15-14-2,4,0.3380853135478759,126x2,2x212,16,0.05011135558693785,0.38673284546803194,0.02294689998961985,15,0.12640103845634232,0.17337805396655676,0.011272200004896149,14,0.16773376330801387,0.1569790594023575,0.010905599978286773,2,0.8113378743185481,0.10186989567405487,0.006488899991381913
16,N,New_N_017.wav,16-15-14-2,4,0.4515252834421578,126x2,2x212,16,0.04603430794122741,0.3545752062037356,0.02254700000048615,15,0.14917186328363363,0.16858413701742758,0.011002000013832003,14,0.17964749027714624,0.1362009383031213,0.010390299983555451,2,0.7657438011389422,0.19592950480640736,0.0063489000021945685
17,N,New_N_018.wav,16-15-14-2,4,0.443102707890489,126x2,2x212,16,0.048977229595673265,0.3674646071285261,0.021822099981363863,15,0.1503843132211946,0.18593650157717034,0.012421499995980412,14,0.18458338284717063,0.14405637009318883,0.009091999992961064,2,0.761566837005462,0.13973760390776457,0.0065292999788653105
18,N,New_N_019.wav,16-15-14-2,4,0.4570849626487804,126x2,2x212,16,0.05435948040949668,0.38783939549944585,0.02324909999151714,15,0.15561389085773572,0.20300661680315427,0.012321199988946319,14,0.14591516907964835,0.15924346174559934,0.009551700000884011,2,0.7790538557782033,0.2700991625842406,0.007416400010697544
