,N,AS,MR,MS,MVP
N,99.5,0.0,0.5,0.0,0.0
AS,0.0,96.0,3.0,0.0,1.0
MR,2.0,2.5,92.5,2.0,1.0
MS,0.0,1.0,0.5,94.5,4.0
MVP,2.5,2.0,2.5,2.0,91.0
