,N,AS,MR,MS,MVP
N,94.5,0.0,1.0,1.0,3.5000000000000004
AS,0.0,95.0,3.0,1.0,1.0
MR,3.5000000000000004,10.0,80.0,4.5,2.0
MS,1.0,1.5,0.5,94.0,3.0
MVP,3.5000000000000004,3.5000000000000004,1.5,1.5,90.0
