,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,38,0,2,0,0
real_AS,0,31,0,4,5
real_MR,0,2,34,2,2
real_MS,0,2,0,37,1
real_MVP,2,5,3,4,26
