indice_interno,clase,archivo,distribucion,numero_capas,error_final,forma_w_final,forma_h_final,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_3_segundos,capa_4_rango,capa_4_error,capa_4_ortogonalidad_h,capa_4_segundos,capa_5_rango,capa_5_error,capa_5_ortogonalidad_h,capa_5_segundos
0,N,New_N_001.wav,15-11-8-6-4,5,0.4455989180153913,126x4,4x212,15,0.04900094876104395,0.3513777566963183,0.027256500005023554,11,0.21545600642607346,0.1655256656544526,0.01335669998661615,8,0.2589483498722333,0.14586939128423357,0.00869249997776933,6,0.32980236830758697,0.1307396092555395,0.009516799997072667,4,0.3735962904048102,0.11471939610930275,0.007988500001374632
1,N,New_N_002.wav,15-11-8-6-4,5,0.459313351503602,126x4,4x212,15,0.045986141736207096,0.40617578703250834,0.026986299984855577,11,0.2188287032882834,0.1825082720485053,0.01239210000494495,8,0.2990333817864146,0.17501834930963608,0.007412900013150647,6,0.33985115104573965,0.18037879935672668,0.00909560002037324,4,0.4440734237596889,0.19846163374087003,0.007299300021259114
2,N,New_N_003.wav,15-11-8-6-4,5,0.4732244743549095,126x4,4x212,15,0.055292670624620704,0.3294350727924591,0.03078479997930117,11,0.2563976332350398,0.17025005440271218,0.01132530000177212,8,0.31253894419560585,0.1531102394731992,0.010138099984033033,6,0.364987191294318,0.15755693215381228,0.00936209998326376,4,0.41381621812835884,0.11848579037935164,0.006707900000037625
3,N,New_N_004.wav,15-11-8-6-4,5,0.4687327379256086,126x4,4x212,15,0.050177233191800764,0.36136230383500084,0.02955649999785237,11,0.21887097420667234,0.2300295590947953,0.013851700001396239,8,0.29372412559920946,0.21931012687229057,0.01012970000738278,6,0.3282456411618557,0.19580659177359108,0.009603100013919175,4,0.4376523944620941,0.22797595598367362,0.008612900011939928
4,N,New_N_005.wav,15-11-8-6-4,5,0.4372819656680638,126x4,4x212,15,0.041373815745830975,0.39182941769613344,0.028827000001911074,11,0.17860786806232037,0.20502914086289872,0.01336710000759922,8,0.2918665873717279,0.16621638865573835,0.006448500003898516,6,0.2940645153845471,0.14681181100776236,0.008724799990886822,4,0.3805674503127322,0.14558803100879256,0.00862000000779517
5,N,New_N_006.wav,15-11-8-6-4,5,0.4772064823634831,126x4,4x212,15,0.05174391196391788,0.3580237950143327,0.03127969999331981,11,0.23188819148882128,0.14033480723964348,0.009718499990412965,8,0.33122420201223296,0.11213032846569271,0.008890400000382215,6,0.36416974723946316,0.12645321025065995,0.008949300012318417,4,0.4599667452374263,0.09814740446738741,0.006670300004770979
6,N,New_N_007.wav,15-11-8-6-4,5,0.43866501827262394,126x4,4x212,15,0.0508503478327872,0.364474964260919,0.024680999980773777,11,0.1818084754919507,0.17304095560688876,0.010498999996343628,8,0.22497054555469642,0.1552634613559982,0.007978000008733943,6,0.32102267766023107,0.1546984003814528,0.007319999975152314,4,0.4622452891366013,0.17694527057539586,0.007034799986286089
7,N,New_N_008.wav,15-11-8-6-4,5,0.4191315819082143,126x4,4x212,15,0.050242453152402194,0.4096689454470073,0.027048499992815778,11,0.2638185909968103,0.18526546826445192,0.01317429999471642,8,0.39586569494748325,0.17291945192162683,0.009492899989709258,6,0.4057006573394519,0.1583468299554269,0.00855619998765178,4,0.486918245426455,0.1739877783278714,0.007941200019558892
8,N,New_N_009.wav,15-11-8-6-4,5,0.4921417343084926,126x4,4x212,15,0.046710109199033484,0.36298670825615503,0.02977880000253208,11,0.1871085291049459,0.17364618804811258,0.012944500020239502,8,0.31218500463183785,0.11308737621116126,0.009046300023328513,6,0.3742077424645646,0.10465079288276319,0.007704000017838553,4,0.5032842231774419,0.12489609241261633,0.00812959999893792
9,N,New_N_010.wav,15-11-8-6-4,5,0.4509110794720793,126x4,4x212,15,0.06108575871936813,0.3313077548246302,0.028211800003191456,11,0.276213416331027,0.17039209503357278,0.010966000001644716,8,0.30502483232686817,0.13796625319095832,0.00525079999351874,6,0.3354119523553821,0.1381810755209264,0.004752399981953204,4,0.46515089973114176,0.14007008914445163,0.004462899989448488
10,N,New_N_011.wav,15-11-8-6-4,5,0.4812100947950865,126x4,4x212,15,0.058791334160147084,0.381620167282214,0.02250859999912791,11,0.18351039030544292,0.20766079986197536,0.012746799999149516,8,0.34908001364545554,0.15192672369601892,0.008371700008865446,6,0.29080040407104474,0.11420270124898133,0.007367900019744411,4,0.38845988061038134,0.08088265356187782,0.006654900003923103
11,N,New_N_012.wav,15-11-8-6-4,5,0.4613083263061751,126x4,4x212,15,0.049079736820639805,0.39408573270621994,0.024958699999842793,11,0.22518662118467145,0.19061480492476707,0.010456599993631244,8,0.33674883984136006,0.16514770668871512,0.009087400016142055,6,0.3703960586479364,0.16874874625868994,0.008187600004021078,4,0.46889712584037146,0.16927057551062405,0.006465500016929582
12,N,New_N_013.wav,15-11-8-6-4,5,0.4397580850514701,126x4,4x212,15,0.0560056342902573,0.36844679490549903,0.024352500011445954,11,0.14880854428070947,0.17108303889299603,0.010225000005448237,8,0.3384631883501177,0.1199230156339653,0.008589500008383766,6,0.3793433645062669,0.12728561390477142,0.007520500017562881,4,0.4268529882128162,0.08732136548858511,0.0068648000014945865
13,N,New_N_014.wav,15-11-8-6-4,5,0.4613062854579794,126x4,4x212,15,0.051055102047454844,0.3921626426743887,0.020766700006788597,11,0.26122802610061147,0.18904901221284381,0.012902099988423288,8,0.27983011471381114,0.15403203868505155,0.009580300014931709,6,0.3381284405743194,0.15583654056691268,0.007519400009186938,4,0.3905804762608867,0.14362772724143905,0.006233599997358397
14,N,New_N_015.wav,15-11-8-6-4,5,0.5269955869932246,126x4,4x212,15,0.05091052254566851,0.3839382867716273,0.02635930001270026,11,0.1866206449151093,0.21212007596373156,0.011649400024907663,8,0.3314551526746924,0.11335633302417092,0.008307900017825887,6,0.33583302758154,0.12760803278459454,0.008693099982338026,4,0.40385341484647796,0.11702975660230136,0.006815600005211309
15,N,New_N_016.wav,15-11-8-6-4,5,0.46591294542993916,126x4,4x212,15,0.049267744763729075,0.3486178056700832,0.024897700001019984,11,0.24809999149980352,0.17933690612875147,0.010754000017186627,8,0.33259086258227216,0.15167846696338122,0.008436899981461465,6,0.36286315728057716,0.1390907245107942,0.007481300010113046,4,0.4416627708106575,0.1616331751885756,0.005615600006422028
16,N,New_N_017.wav,15-11-8-6-4,5,0.43346362154164153,126x4,4x212,15,0.05197202291856423,0.37423699443969904,0.020611399988410994,11,0.19741596187768495,0.16676172797986596,0.007465899980161339,8,0.359883399523452,0.14580064634069617,0.005764999979874119,6,0.3446544600377263,0.15814871453377538,0.00509669998427853,4,0.4467993597651187,0.17245646529269965,0.004064699984155595
17,N,New_N_018.wav,15-11-8-6-4,5,0.45075416912944943,126x4,4x212,15,0.05384541564914542,0.4143278642575169,0.023728499974822626,11,0.263457629015681,0.2054683716626439,0.012253799999598414,8,0.33941915036173836,0.17922640362942316,0.009067200007848442,6,0.3906926827883106,0.20969863043363712,0.007281500002136454,4,0.4343566005221116,0.14348977205401464,0.006680199992842972
18,N,New_N_019.wav,15-11-8-6-4,5,0.4366319156359456,126x4,4x212,15,0.05558708852037991,0.3700230737678014,0.024762499990174547,11,0.2573165352659946,0.21116327704197094,0.009854500007349998,8,0.32932521686416205,0.1974243364684846,0.006700300000375137,6,0.3277947445313603,0.2062168561695161,0.005596200004220009,4,0.40143976561750294,0.21900910659796016,0.0041203000000678
19,N,New_N_020.wav,15-11-8-6-4,5,0.527734812537604,126x4,4x212,15,0.06204681793473868,0.3598189241577182,0.026639599993359298,11,0.19421912344406198,0.17595871225612095,0.012002700008451939,8,0.29856428479854236,0.11413552926617766,0.008136599994031712,6,0.35891385689543265,0.09384646464946277,0.00753829997847788,4,0.4550056296523858,0.13265497995247794,0.006844000017736107
20,N,New_N_021.wav,15-11-8-6-4,5,0.5191075041883619,126x4,4x212,15,0.05217519816904183,0.3518926755422626,0.026991100021405146,11,0.2260287443242771,0.16103244806861158,0.012164099985966459,8,0.2820360478518698,0.14059806471172498,0.008140899997670203,6,0.35083770923307694,0.13008556774570051,0.007121599977836013,4,0.5073040957655705,0.147603252143615,0.006612700002733618
21,N,New_N_022.wav,15-11-8-6-4,5,0.49861264117824167,126x4,4x212,15,0.054037603842934906,0.33368592024169974,0.029681500018341467,11,0.1872200121726939,0.14333872731580258,0.01276410001446493,8,0.30946873664559715,0.11110632257509116,0.009483400004683062,6,0.2785804209326957,0.09033455198568392,0.0057302000059280545,4,0.4428231187192701,0.11685545077763805,0.004149099986534566
22,N,New_N_023.wav,15-11-8-6-4,5,0.5305183882400315,126x4,4x212,15,0.051025422718322264,0.34534772374207134,0.023846800002502277,11,0.2592114872766184,0.1456042843053655,0.010591300000669435,8,0.3500887451804791,0.11724869286027326,0.007910099986474961,6,0.39556795619186336,0.10318717948656476,0.009832800016738474,4,0.514485850304073,0.12975985963196976,0.006589500000700355
23,N,New_N_024.wav,15-11-8-6-4,5,0.46610811896942345,126x4,4x212,15,0.04609926047971037,0.3804082560298812,0.02611189999151975,11,0.15042597905815885,0.1855296739818324,0.010742599988589063,8,0.29339769693870016,0.12831555374718356,0.008004900009837002,6,0.37086162760857455,0.1281947907199801,0.0077464000205509365,4,0.34871944576230135,0.1465313372525152,0.006467600003816187
24,N,New_N_025.wav,15-11-8-6-4,5,0.4568730047711128,126x4,4x212,15,0.06063769249649529,0.3752935609025028,0.024301600002218038,11,0.25139373868232406,0.17458390693935263,0.009357899980386719,8,0.340418480011927,0.14822733522552703,0.007722800015471876,6,0.37947242022596017,0.13402046967231399,0.007262200000695884,4,0.4888772469918687,0.1475428372434048,0.0039576999843120575
25,N,New_N_026.wav,15-11-8-6-4,5,0.4438564976201025,126x4,4x212,15,0.056228690220945794,0.31453226502148374,0.01797610000357963,11,0.20575487735252512,0.15563503404400394,0.007732300000498071,8,0.31035770588472744,0.12022129550609338,0.00807490001898259,6,0.34180314308691856,0.10138899530764961,0.007529700000304729,4,0.47487668032038516,0.11693404707637721,0.006563100003404543
26,N,New_N_027.wav,15-11-8-6-4,5,0.4356042660957937,126x4,4x212,15,0.053509241334785636,0.33191496981794216,0.028141899994807318,11,0.18468251138591696,0.18107654862359124,0.012363399990135804,8,0.23233202147547105,0.16029125314372566,0.008617400017101318,6,0.33363866147825355,0.14850377038656964,0.007017500000074506,4,0.4311726479903247,0.1697815737876068,0.008647299982840195
27,N,New_N_028.wav,15-11-8-6-4,5,0.45081052485491857,126x4,4x212,15,0.05014900234024734,0.3825923419212287,0.025521400006255135,11,0.20825458497224555,0.19457399069786613,0.0110512999817729,8,0.3461437816342059,0.14773227615998177,0.007852800015825778,6,0.312347426065222,0.12788993312257416,0.007626100006746128,4,0.44273034301673303,0.12620196803300385,0.0076834000064991415
28,N,New_N_029.wav,15-11-8-6-4,5,0.47950689579267974,126x4,4x212,15,0.059844130646833825,0.3490272611904364,0.026076799986185506,11,0.22175102298345648,0.18977189244268233,0.013083700003335252,8,0.2910688664571186,0.14526070455740242,0.009654499997850507,6,0.3120086916536204,0.13246897332369442,0.00873860000865534,4,0.4733983532033695,0.1483586202278394,0.00741099999868311
29,N,New_N_030.wav,15-11-8-6-4,5,0.4866032574286281,126x4,4x212,15,0.054877291113479686,0.363491807305958,0.02116479998221621,11,0.23570526947969703,0.16752037439761783,0.009284499974455684,8,0.35994205085850434,0.12208697382020277,0.005201399995712563,6,0.3780054348882051,0.10870300856445829,0.006153299997095019,4,0.46940903371063186,0.09645941206924884,0.006642599997576326
30,N,New_N_031.wav,15-11-8-6-4,5,0.5102634775349577,126x4,4x212,15,0.04963258753381368,0.367796128668278,0.0244953999936115,11,0.22403958951566813,0.2423389659720116,0.009233899996615946,8,0.2864967233003052,0.19573514254555407,0.0065088999981526285,6,0.3431783912174697,0.1789170261629543,0.005152400000952184,4,0.41898925635337253,0.15919900992492766,0.004087899986188859
31,N,New_N_032.wav,15-11-8-6-4,5,0.4315908208809596,126x4,4x212,15,0.0526850676337852,0.34361465632873844,0.018390299985185266,11,0.21583591364933685,0.15920501716995203,0.011401900002965704,8,0.301620294112057,0.15647249218891193,0.008586900017689914,6,0.3299155545906754,0.15454830040008558,0.007919399999082088,4,0.44452395210872436,0.14880759179306288,0.00747620000038296
32,N,New_N_033.wav,15-11-8-6-4,5,0.4499639651950283,126x4,4x212,15,0.05104260756126132,0.3680545609471016,0.030144500022288412,11,0.2237157671498347,0.19876797528823745,0.011781100009102374,8,0.3138964258093649,0.1977060509225293,0.006867000018246472,6,0.28641024044065533,0.183237819113049,0.007425999996485189,4,0.42846937348320047,0.18737976483830057,0.00644349999492988
