,N,AS,MR,MS,MVP
N,98.0,0.0,1.5,0.0,0.5
AS,0.0,97.0,2.5,0.0,0.5
MR,1.0,0.5,94.0,2.5,2.0
MS,1.0,0.5,1.5,94.0,3.0
MVP,0.5,1.5,1.0,2.0,95.0
