,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,34,0,0,2,4
real_AS,0,31,7,2,0
real_MR,2,7,29,2,0
real_MS,5,14,1,17,3
real_MVP,7,5,2,0,26
