,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,39,0,0,0,1
real_AS,0,39,0,0,1
real_MR,2,3,32,2,1
real_MS,1,0,1,34,4
real_MVP,2,1,1,1,35
