base,representacion,fold,clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
original,DeepONMF_H1,1,PROMEDIO_MACRO,190,790,10,10,0.9799999999999999,0.95,0.9875,0.951829865361077,0.96875,200
original,DeepONMF_H1,2,PROMEDIO_MACRO,189,789,11,11,0.9780000000000001,0.9450000000000001,0.9862499999999998,0.9453465982028242,0.965625,200
original,DeepONMF_H1,3,PROMEDIO_MACRO,189,789,11,11,0.9780000000000001,0.945,0.9862500000000001,0.9463387806411061,0.965625,200
original,DeepONMF_H1,4,PROMEDIO_MACRO,192,792,8,8,0.984,0.96,0.9899999999999999,0.9614773431562995,0.975,200
original,DeepONMF_H1,5,PROMEDIO_MACRO,191,791,9,9,0.982,0.9550000000000001,0.9887499999999999,0.9560975609756097,0.971875,200
