epoca,loss_train,loss_val
1,1.230502238399104,0.6137987375259399
2,0.6647741127955286,0.4273529350757599
3,0.4786297098586434,0.33349689841270447
4,0.3981500199358714,0.36295416951179504
5,0.35054546320124674,0.2988227903842926
6,0.21637971297298608,0.2731750011444092
7,0.21836816941044832,0.35475295782089233
8,0.14951971243441986,0.29418569803237915
9,0.15289659665799454,0.29370543360710144
10,0.14801874457196773,0.31157544255256653
11,0.10943442177468617,0.41631707549095154
12,0.08274665190593193,0.5023975968360901
13,0.0939234173979218,0.3639170527458191
14,0.07554334143519793,0.3716525733470917
15,0.043510235104660844,0.42636871337890625
16,0.04775346463314858,0.43435126543045044
