,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,37,0,0,3,0
real_AS,0,31,4,3,2
real_MR,0,4,34,1,1
real_MS,0,8,1,30,1
real_MVP,13,5,1,3,18
