epoca,loss_train,loss_val
1,1.6169586463978416,1.5619606971740723
2,1.435314046709161,1.2054115533828735
3,1.2201790072416003,1.069327712059021
4,1.0447737903971421,0.9723358154296875
5,0.9237255830513803,0.8848344683647156
6,0.7582547084281319,0.8308394551277161
7,0.688957047305609,0.7628693580627441
8,0.5211133372626806,0.7295114994049072
9,0.4504432729200313,0.7134783267974854
10,0.35375254346351875,0.8189073801040649
11,0.25656261863677127,0.8511949181556702
12,0.20775958229052394,0.8053109049797058
13,0.17034932020071306,0.8559834361076355
14,0.1450447798951676,1.0645313262939453
15,0.17541999134578204,0.8253940343856812
16,0.10306716977471583,1.064806342124939
17,0.10285767738241702,0.8893725872039795
18,0.06657055117140867,1.0540143251419067
19,0.06321349613196951,0.9874033331871033
