,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,39,0,0,1,0
real_AS,0,39,1,0,0
real_MR,1,5,28,4,2
real_MS,0,0,0,36,4
real_MVP,4,1,0,1,34
