,N,AS,MR,MS,MVP
N,94.0,0.0,0.5,1.5,4.0
AS,0.0,93.5,4.5,1.0,1.0
MR,1.0,6.5,89.0,2.5,1.0
MS,0.5,1.0,1.5,93.5,3.5000000000000004
MVP,3.5000000000000004,4.0,1.5,3.5000000000000004,87.5
