indice_interno,clase,archivo,distribucion,numero_capas,error_final,forma_w_final,forma_h_final,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_3_segundos,capa_4_rango,capa_4_error,capa_4_ortogonalidad_h,capa_4_segundos,capa_5_rango,capa_5_error,capa_5_ortogonalidad_h,capa_5_segundos
0,N,New_N_001.wav,14-11-8-6-5,5,0.45444576385386376,126x5,5x212,14,0.053565624277173415,0.3483658118832574,0.026997100008884445,11,0.178607404896393,0.1187433714842527,0.012438499979907647,8,0.3270214174989692,0.10064264329469472,0.008387499983655289,6,0.33891781445880037,0.07961575471867796,0.00880370000959374,5,0.3347464823138325,0.0826161715869393,0.00931779999518767
1,N,New_N_002.wav,14-11-8-6-5,5,0.39529865158354466,126x5,5x212,14,0.05302317688497208,0.45024797291148055,0.02665099999285303,11,0.18557171653073995,0.20528987906336668,0.012399400002323091,8,0.31525881040982223,0.1681149994277986,0.010014899977250025,6,0.3408439890965295,0.14817273257305322,0.00950889999512583,5,0.29565636721391625,0.16065418112743834,0.009210499993059784
2,N,New_N_003.wav,14-11-8-6-5,5,0.5006320980836231,126x5,5x212,14,0.05360478389717511,0.38382074437055286,0.023042399989208207,11,0.20838538096022335,0.1649738299738726,0.008770599990384653,8,0.3220738279942635,0.14220229582974822,0.008216099988203496,6,0.37760148703287366,0.14489866602152698,0.008481400000164285,5,0.3047293337370398,0.167201842101069,0.008961200015619397
3,N,New_N_004.wav,14-11-8-6-5,5,0.4171379164734336,126x5,5x212,14,0.05797804912504783,0.3663927473288995,0.023343200009549037,11,0.17086795051663806,0.16644550806863945,0.012916100007714704,8,0.17613800382576586,0.11866383269342218,0.009810199990170076,6,0.27636107729889503,0.1048124822585145,0.009475800005020574,5,0.2936011515204762,0.11261647879999984,0.00875929999165237
4,N,New_N_005.wav,14-11-8-6-5,5,0.4482316171612786,126x5,5x212,14,0.056848279548327836,0.37074822888858067,0.026834300020709634,11,0.20848596534285183,0.24518358525400602,0.00881560001289472,8,0.3241305183587407,0.172160837372767,0.009641600016038865,6,0.41380090422223187,0.12341558226690443,0.0075376000022515655,5,0.35382145632864176,0.13809781128424967,0.007489100011298433
5,N,New_N_006.wav,14-11-8-6-5,5,0.445900509252214,126x5,5x212,14,0.05813570900257088,0.3661931673566286,0.016078899992862716,11,0.18273946700165286,0.1771355510719447,0.006855099985841662,8,0.3738053265149474,0.16578632445657776,0.0047116999921854585,6,0.3145467400598672,0.17073200264206395,0.004214600019622594,5,0.26285104476235005,0.15199755681029264,0.0039591999957337976
6,N,New_N_007.wav,14-11-8-6-5,5,0.43703513718363934,126x5,5x212,14,0.057882584901206464,0.387855608555497,0.026265499996952713,11,0.22580147510192863,0.199611282889344,0.01244389999192208,8,0.37732682692731856,0.19359825928342428,0.009347699990030378,6,0.4224105848533243,0.15421883787999194,0.008694699994521216,5,0.33611704913077584,0.15407165149878282,0.00851189999957569
7,N,New_N_008.wav,14-11-8-6-5,5,0.4661528313172019,126x5,5x212,14,0.057192134199308145,0.3461708825397673,0.019809899997198954,11,0.18808674098681408,0.15190694576539301,0.010180899989791214,8,0.2520525344365586,0.14679075657731946,0.007614899979671463,6,0.37379070992828445,0.1759344941795157,0.008432599977822974,5,0.2300008943965712,0.17580006708516938,0.006832799990661442
8,N,New_N_009.wav,14-11-8-6-5,5,0.42628973726523367,126x5,5x212,14,0.048771728860134644,0.35404304696216016,0.017885300010675564,11,0.2337172248724124,0.1594903059967334,0.008653500000946224,8,0.3502201979149495,0.1304816849177965,0.0074874999991152436,6,0.3838826952366944,0.12223630182933715,0.007160899986047298,5,0.41011596857323523,0.09571889655267549,0.00652940000873059
9,N,New_N_010.wav,14-11-8-6-5,5,0.42757964481856564,126x5,5x212,14,0.05452708359376625,0.3300242884447448,0.021777699992526323,11,0.18534052692038838,0.16859986893923135,0.009440199995879084,8,0.30950862282986774,0.155163678485569,0.007449000026099384,6,0.3611921979428361,0.1412176415960478,0.006281200010562316,5,0.23825930444447,0.13512905904228725,0.0067297999921720475
10,N,New_N_011.wav,14-11-8-6-5,5,0.4580504658009756,126x5,5x212,14,0.05478225934126827,0.3977868892448179,0.02107859999523498,11,0.19369303675620925,0.21532953250574002,0.009672400017734617,8,0.27241558374535707,0.2156679247952156,0.007716500025708228,6,0.3024169374240613,0.2208039013633715,0.006656099983956665,5,0.2552004775998193,0.2308097609539585,0.006625499983783811
11,N,New_N_012.wav,14-11-8-6-5,5,0.44573153845047286,126x5,5x212,14,0.06255224139525602,0.361842233888757,0.020958000008249655,11,0.1668560033420927,0.22343403227279368,0.009016399999381974,8,0.33238994756608325,0.1836298491653123,0.0070133999979589134,6,0.3221516154545162,0.163403220292473,0.007579800003441051,5,0.29760317430215766,0.15900170207967362,0.007573599985335022
12,N,New_N_013.wav,14-11-8-6-5,5,0.46361599066672177,126x5,5x212,14,0.05269887369976436,0.3353642552471599,0.018935800006147474,11,0.1687238731350854,0.16228014719676653,0.011132499988889322,8,0.25705810122070877,0.13257750702159615,0.007829599984688684,6,0.3066323868635543,0.11027634078575752,0.008488499996019527,5,0.2623432738359182,0.1182915749299426,0.008164400001987815
13,N,New_N_014.wav,14-11-8-6-5,5,0.45276964529814595,126x5,5x212,14,0.05115927572796739,0.3213620920444098,0.02049530000658706,11,0.2331381669326932,0.19320515026992985,0.009152800019364804,8,0.33783439542471383,0.1650829851775572,0.006246999982977286,6,0.37092901003450074,0.17236318748373003,0.004388100001960993,5,0.30587024102528704,0.1678352132304884,0.0040096000011544675
14,N,New_N_015.wav,14-11-8-6-5,5,0.4475202711712689,126x5,5x212,14,0.05659879463096962,0.3564163198397621,0.021007899980759248,11,0.23635445726616297,0.17046958761150888,0.008810500003164634,8,0.31265402153804045,0.12625696210864795,0.007244900014484301,6,0.37639881004635756,0.12789895929389178,0.006798199989134446,5,0.3077409513972694,0.13310665868821872,0.0065215999784413725
15,N,New_N_016.wav,14-11-8-6-5,5,0.4203629701091496,126x5,5x212,14,0.05277660241125205,0.3546171971648435,0.023759699979564175,11,0.1927725373497646,0.16671169956829915,0.010132299998076633,8,0.28375265901438945,0.121227134613441,0.007385500008240342,6,0.32116141567379836,0.11341640885898532,0.0068131999869365245,5,0.35439322198561773,0.11718881515163362,0.0046255000052042305
16,N,New_N_017.wav,14-11-8-6-5,5,0.45567264690728315,126x5,5x212,14,0.05394978938677069,0.3688972548062739,0.020839899982092902,11,0.1763351061109966,0.21179043885282225,0.009072699991520494,8,0.30204188166735557,0.1655053967240885,0.008274399995571002,6,0.32627367241678273,0.1400631609990836,0.007936699985293671,5,0.28292743039079987,0.12707227060336088,0.007102499977918342
17,N,New_N_018.wav,14-11-8-6-5,5,0.3741482797795592,126x5,5x212,14,0.05612810993812861,0.3738824578645311,0.022405499999877065,11,0.16197847464944665,0.17299132130556263,0.006676699995296076,8,0.1947126382811573,0.14232605983968938,0.005518199992366135,6,0.31327732159479366,0.12253232753790683,0.00658719998318702,5,0.30756820183196704,0.11345024981142329,0.007541500002844259
18,N,New_N_019.wav,14-11-8-6-5,5,0.4105602085846221,126x5,5x212,14,0.06334692050288854,0.37421489288101945,0.018444899993482977,11,0.17929481773649072,0.2232961767381564,0.009979099995689467,8,0.27469617889119097,0.19627724150718404,0.008478000003378838,6,0.32628479747298883,0.20819347939133165,0.008512699976563454,5,0.27627786439104807,0.19925139102458106,0.007423100003506988
19,N,New_N_020.wav,14-11-8-6-5,5,0.42947897290545656,126x5,5x212,14,0.05054411877610402,0.3700216151591695,0.018741300009423867,11,0.19540844766872506,0.18492203747433125,0.010395599994808435,8,0.33480083747729067,0.16090473214393036,0.007599999982630834,6,0.366643765405041,0.14725654933808652,0.007381200004601851,5,0.2769553482692286,0.14225214072333267,0.006558099994435906
20,N,New_N_021.wav,14-11-8-6-5,5,0.47555762840333854,126x5,5x212,14,0.052162736024703324,0.3229509564591082,0.023868999996921048,11,0.1633013890015542,0.16649910753738714,0.01234330001170747,8,0.25636954747658475,0.13972945741954385,0.009019599994644523,6,0.2753723602018287,0.1329357736031684,0.008309500000905246,5,0.247037529944115,0.12225988402876989,0.008322400011820719
21,N,New_N_022.wav,14-11-8-6-5,5,0.3947202952952883,126x5,5x212,14,0.05679935851003456,0.3353122912178846,0.016436000005342066,11,0.17910926243578434,0.1475136538002443,0.012001499999314547,8,0.2663772241124176,0.1200922803709765,0.009007299988297746,6,0.36860836317572915,0.1178796558031137,0.008583899994846433,5,0.27487416096845135,0.10830467001311288,0.006872700003441423
22,N,New_N_023.wav,14-11-8-6-5,5,0.42186837492784934,126x5,5x212,14,0.05132059468658288,0.36975355634749846,0.018563399993581697,11,0.24250587052198552,0.2062127569662022,0.009759799984749407,8,0.3737440326753312,0.1882375421487259,0.007200299995020032,6,0.3528871544045878,0.16100086240330994,0.006873699981952086,5,0.27022415596784194,0.14396081081334686,0.006552000006195158
