epoca,loss_train,loss_val
1,1.596277312228554,1.5308140516281128
2,1.444273989451559,1.2591441869735718
3,1.2527025812550594,1.1500070095062256
4,1.1907196546855725,1.102655291557312
5,1.133607577336462,1.116065263748169
6,1.089886742202859,0.9884777665138245
7,1.0398687547759007,1.0042158365249634
8,1.009522828616594,1.0000410079956055
9,0.9824543328661668,0.9198755621910095
10,0.9052548408508301,0.8995180726051331
11,0.8632987518059579,0.8530284762382507
12,0.8145300706750468,0.8594949245452881
13,0.7872045212670377,0.779721736907959
14,0.7331086067776931,0.7833794355392456
15,0.7348458021879196,0.6975920796394348
16,0.6789687095504058,0.7163424491882324
17,0.7035208211133355,0.6714252233505249
18,0.6170423328876495,0.6550026535987854
19,0.6068134998020372,0.6453472971916199
20,0.6076366030856183,0.5871670246124268
21,0.5413445014702646,0.5790667533874512
22,0.5238634261645769,0.5267702341079712
23,0.4960034062203608,0.5648714303970337
24,0.4765791908690804,0.6825712323188782
25,0.5357743423236044,0.5543720722198486
26,0.4396998858765552,0.5044183135032654
27,0.4199735694809964,0.5015182495117188
28,0.43111528652279,0.44955945014953613
29,0.38231960233104856,0.47402146458625793
30,0.3861035126212396,0.45952266454696655
