,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,31,1,0,2,6
real_AS,0,31,1,2,6
real_MR,1,11,24,4,0
real_MS,5,18,2,15,0
real_MVP,9,5,3,2,21
