,N,AS,MR,MS,MVP
N,97.0,0.0,1.0,0.0,2.0
AS,0.0,96.5,2.5,0.5,0.5
MR,0.0,2.0,95.0,2.0,1.0
MS,0.0,2.0,1.0,93.5,3.5000000000000004
MVP,4.0,3.0,2.0,1.5,89.5
