,N,AS,MR,MS,MVP
N,99.0,0.0,0.0,0.0,1.0
AS,0.0,95.5,2.5,0.5,1.5
MR,2.0,5.0,90.5,1.5,1.0
MS,0.5,1.0,1.5,94.0,3.0
MVP,3.0,3.0,1.5,1.5,91.0
