clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
N,40,159,1,0,0.995,1.0,0.99375,0.975609756097561,0.996875,40
AS,40,159,1,0,0.995,1.0,0.99375,0.975609756097561,0.996875,40
MR,38,159,1,2,0.985,0.95,0.99375,0.9743589743589743,0.971875,40
MS,39,159,1,1,0.99,0.975,0.99375,0.975,0.984375,40
MVP,38,159,1,2,0.985,0.95,0.99375,0.9743589743589743,0.971875,40
PROMEDIO_MACRO,195,795,5,5,0.99,0.975,0.99375,0.974987492182614,0.984375,200
