,N,AS,MR,MS,MVP
N,97.5,0.0,0.5,0.0,2.0
AS,0.5,96.0,2.5,0.0,1.0
MR,1.5,3.0,92.0,1.5,2.0
MS,0.0,1.0,0.5,94.0,4.5
MVP,4.5,3.5000000000000004,2.0,2.0,88.0
