indice_interno,distribucion,numero_capas,error_final,forma_h_final,segundos_extraccion,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_4_rango,capa_4_error,capa_4_ortogonalidad_h
0,4-7-12-22,4,0.2322111429649887,22x212,0.046614999999292195,4,0.11632745336027525,0.2718301472900866,7,0.05088803539125233,0.145817192319931,12,0.12256876924599494,0.1237933266601882,22,0.052268508497175674,0.09296654400943799
1,4-7-12-22,4,0.24291318771112796,22x212,0.044392699986929074,4,0.10475134547990392,0.2231259548157908,7,0.05263013989814234,0.13854238428408103,12,0.1245265993511765,0.09730829541875213,22,0.05146170030798292,0.06412604588896041
2,4-7-12-22,4,0.25545366201918673,22x212,0.06207429998903535,4,0.0957282533764329,0.29659169468368635,7,0.15836833748440832,0.15994417694402172,12,0.11539623621571632,0.12325878210179363,22,0.0502366330643467,0.10460541744503714
3,4-7-12-22,4,0.22495661375927783,22x212,0.05863039998803288,4,0.10063212879703116,0.24486828709531552,7,0.05331500799255743,0.10212188489057607,12,0.050130536128731536,0.08251707502667084,22,0.05062080394900438,0.062081547775965404
4,4-7-12-22,4,0.2413669681580206,22x212,0.055672100017545745,4,0.12365951253280622,0.18003884274268347,7,0.04888167534625882,0.18562919078126147,12,0.06220438770239002,0.10992772398900495,22,0.05402360995937857,0.09002858003316766
5,4-7-12-22,4,0.23544565208521787,22x212,0.042745099985040724,4,0.10991041309103927,0.2626956342661927,7,0.04738586162971428,0.1793478928606906,12,0.06097869034758627,0.12850507605481407,22,0.05342944537195903,0.08019079962457369
6,4-7-12-22,4,0.2311771291812296,22x212,0.06213360000401735,4,0.11396052746884378,0.24481083748569699,7,0.05296685639503721,0.14006083542735764,12,0.04897415489033091,0.10101051934132499,22,0.048985781221709386,0.08506882426572109
7,4-7-12-22,4,0.250440073867028,22x212,0.048655299993697554,4,0.08804318409102173,0.3038121706168827,7,0.1522275868249953,0.16138183065646286,12,0.04952631064477422,0.1380446999612033,22,0.07208148463374824,0.11074329148839265
8,4-7-12-22,4,0.24060494824324652,22x212,0.035231599991675466,4,0.11211878754965794,0.17873454285256,7,0.050461640541832706,0.12678130317351177,12,0.052850437728837754,0.12240280567882357,22,0.06143539445976156,0.09876664659134268
9,4-7-12-22,4,0.2361595790058712,22x212,0.039901799988001585,4,0.11083457905883723,0.2522422508074353,7,0.05126437901547967,0.15584773265257676,12,0.05278625926091019,0.11209870277153064,22,0.052594827160568056,0.08044766827376179
10,4-7-12-22,4,0.2325476782853916,22x212,0.04947529998025857,4,0.10646516980911759,0.2179272282241694,7,0.04842932817786067,0.1430467156933766,12,0.04899778156265713,0.12579796235865848,22,0.05217293888105663,0.093126124373999
11,4-7-12-22,4,0.24117787809211066,22x212,0.05193730001337826,4,0.11456018773906215,0.30983826208498044,7,0.04852032261198055,0.16730723851765167,12,0.06480724070040646,0.11095716561825755,22,0.05587714038433207,0.06604682187127013
12,4-7-12-22,4,0.22700114655145578,22x212,0.06309469998814166,4,0.10536931236741667,0.26273584740240535,7,0.05135332001216174,0.16859371342662335,12,0.047376740059496915,0.12390878513620499,22,0.06849090702792655,0.0916833951041419
13,4-7-12-22,4,0.24613268689363593,22x212,0.06809580000117421,4,0.1398486697708098,0.15814484663222908,7,0.052161447703544875,0.076481899100207,12,0.04541160220958572,0.07289240437806975,22,0.05069268343706549,0.08256722503964942
14,4-7-12-22,4,0.24291529967041692,22x212,0.07579110001097433,4,0.10363499391125273,0.36578572474192056,7,0.12482589307363492,0.12114007570449764,12,0.05343942986031772,0.10303962362645146,22,0.046611750084165494,0.09306277925773943
15,4-7-12-22,4,0.24631322978118353,22x212,0.03634849999798462,4,0.10466373474395155,0.3725785563439234,7,0.1026549463325273,0.1573014940130425,12,0.070654864440238,0.09074064304089616,22,0.05010084989858978,0.059023372306370246
16,4-7-12-22,4,0.22003739326470143,22x212,0.040559800021583214,4,0.11264981728484419,0.2926337225948707,7,0.051341574867178316,0.1689093822986798,12,0.0513680427568562,0.09557148722742895,22,0.0476385764925947,0.07384502271408698
17,4-7-12-22,4,0.22848487865408654,22x212,0.05193469999358058,4,0.09559147848476165,0.3686391226024568,7,0.15007243991394725,0.14362073380252682,12,0.06135771323360816,0.12312012026118055,22,0.04667449770375457,0.08626327820583689
18,4-7-12-22,4,0.22551836744548148,22x212,0.06894040000042878,4,0.10729207485450486,0.3130998467938924,7,0.05745054822083175,0.16630388463946766,12,0.05358490234606358,0.10345753300742944,22,0.043983737323035094,0.08691747794828272
19,4-7-12-22,4,0.2256855956976677,22x212,0.047490500001003966,4,0.11017875193576714,0.30031533142482275,7,0.05133875772341085,0.13613771882940964,12,0.04997609902046169,0.09128048193680514,22,0.05246079296475855,0.09048456447288117
