,N,AS,MR,MS,MVP
N,99.0,0.0,0.5,0.0,0.5
AS,0.0,94.0,3.0,1.0,2.0
MR,0.0,3.0,94.0,2.0,1.0
MS,1.0,1.0,1.0,93.0,4.0
MVP,4.0,3.0,1.5,2.5,89.0
