,N,AS,MR,MS,MVP
N,98.0,0.0,0.0,0.0,2.0
AS,0.0,95.5,3.0,1.0,0.5
MR,4.0,5.5,87.0,1.5,2.0
MS,0.5,2.0,0.5,95.0,2.0
MVP,5.0,2.5,2.5,2.5,87.5
