,N,AS,MR,MS,MVP
N,98.5,0.0,0.0,0.5,1.0
AS,0.0,95.5,3.0,0.5,1.0
MR,3.5000000000000004,6.0,88.0,1.5,1.0
MS,0.5,1.0,1.5,95.0,2.0
MVP,3.0,4.5,1.0,1.5,90.0
