distribucion,numero_capas,clasificador,representacion,Accuracy_mean,Accuracy_std,Sensitivity_mean,Sensitivity_std,Specificity_mean,Specificity_std,Precision_mean,Precision_std,Score_mean,Score_std
22-7-2,3,UjaNet,DeepONMF_H3,0.974,0.013856406460551004,0.9349999999999999,0.03464101615137755,0.9837499999999999,0.008660254037844421,0.9372239439538715,0.03231403281256251,0.959375,0.02165063509461094
