,N,AS,MR,MS,MVP
N,99.0,0.0,0.5,0.0,0.5
AS,0.0,96.0,1.0,1.0,2.0
MR,2.5,8.0,86.0,2.5,1.0
MS,0.5,2.0,1.0,95.0,1.5
MVP,3.0,2.5,2.5,1.5,90.5
